date,expiry,K,T,dte,moneyness,spot,price,rate,curve_date,implied_vol,vega,volume,conId,localSymbol,tradingClass
2026-06-24,2026-10-16,365.0,0.31211498973305957,114,0.9974857892435505,365.92,23.42,0.03813615128526383,2026-06-24,0.25580693763485185,80.3530945274785,2.0,827014302,GLD   261016C00365000,GLD
2026-06-24,2026-10-16,375.0,0.31211498973305957,114,1.0248141670310449,365.92,18.84,0.03813615128526383,2026-06-24,0.25707029800573367,81.54513566020738,11.0,827014423,GLD   261016C00375000,GLD
2026-06-24,2026-10-16,405.0,0.31211498973305957,114,1.1067993003935286,365.92,8.58,0.03813615128526383,2026-06-24,0.25239736868934715,69.53549612054825,7.0,827014751,GLD   261016C00405000,GLD
2026-06-24,2026-10-16,420.0,0.31211498973305957,114,1.1477918670747704,365.92,5.8,0.03813615128526383,2026-06-24,0.25615577615471563,58.81964310852779,9.0,827014933,GLD   261016C00420000,GLD
2026-06-24,2026-11-20,365.0,0.4079397672826831,149,0.9974857892435505,365.92,27.85,0.0384740783005547,2026-06-24,0.26446374310245746,91.5305582929124,1.0,838421927,GLD   261120C00365000,GLD
2026-06-24,2026-11-20,420.0,0.4079397672826831,149,1.1477918670747704,365.92,7.9,0.0384740783005547,2026-06-24,0.24968285981947563,73.67976634698181,15.0,838422473,GLD   261120C00420000,GLD
2026-06-24,2026-12-18,365.0,0.48459958932238195,177,0.9974857892435505,365.92,29.53,0.03869537199365574,2026-06-24,0.2538864491981454,99.43257302662384,17.0,843267244,GLD   261218C00365000,GLD
2026-06-24,2026-12-18,375.0,0.48459958932238195,177,1.0248141670310449,365.92,24.3,0.03869537199365574,2026-06-24,0.24897660547038541,101.47705048683117,17.0,843267336,GLD   261218C00375000,GLD
2026-06-24,2026-12-18,405.0,0.48459958932238195,177,1.1067993003935286,365.92,13.05,0.03869537199365574,2026-06-24,0.24399162414008757,93.73013721672046,2.0,843267622,GLD   261218C00405000,GLD
2026-06-24,2026-12-18,420.0,0.48459958932238195,177,1.1477918670747704,365.92,9.75,0.03869537199365574,2026-06-24,0.24828380846334624,84.749424304044,65.0,843267745,GLD   261218C00420000,GLD
2026-06-24,2027-01-15,328.0,0.5612594113620808,205,0.8963707914298207,365.92,58.47,0.038786964537623446,2026-06-24,0.30222288427231836,86.04616136776556,0.0,776885310,GLD   270115C00328000,GLD
2026-06-24,2027-01-15,347.0,0.5612594113620808,205,0.9482947092260603,365.92,42.9,0.038786964537623446,2026-06-24,0.2635763780745679,97.565738944372,10.0,811875499,GLD   270115C00347000,GLD
2026-06-24,2027-01-15,357.0,0.5612594113620808,205,0.9756230870135548,365.92,36.45,0.038786964537623446,2026-06-24,0.2563022888918408,103.29605688605261,58.0,811875969,GLD   270115C00357000,GLD
2026-06-24,2027-01-15,365.0,0.5612594113620808,205,0.9974857892435505,365.92,31.45,0.038786964537623446,2026-06-24,0.24869144020145761,106.66694783238779,42.0,731137762,GLD   270115C00365000,GLD
2026-06-24,2027-01-15,375.0,0.5612594113620808,205,1.0248141670310449,365.92,26.2,0.038786964537623446,2026-06-24,0.24413582724342126,109.04570803999407,65.0,731137844,GLD   270115C00375000,GLD
2026-06-24,2027-01-15,405.0,0.5612594113620808,205,1.1067993003935286,365.92,15.0,0.038786964537623446,2026-06-24,0.24242526402967057,102.93778276314782,3.0,764260513,GLD   270115C00405000,GLD
2026-06-24,2027-01-15,420.0,0.5612594113620808,205,1.1477918670747704,365.92,11.7,0.038786964537623446,2026-06-24,0.2485901981492527,95.0283615192317,326.0,772352864,GLD   270115C00420000,GLD
2026-06-24,2027-03-31,365.0,0.7665982203969883,280,0.9974857892435505,365.92,36.95,0.038944963046091415,2026-06-24,0.24513708143113183,123.62598650904282,3.0,870310821,GLD   270331C00365000,GLD
2026-06-24,2027-03-31,375.0,0.7665982203969883,280,1.0248141670310449,365.92,32.4,0.038944963046091415,2026-06-24,0.2469253247071989,126.6921255603711,2.0,870310872,GLD   270331C00375000,GLD
2026-06-24,2027-03-31,397.0,0.7665982203969883,280,1.084936598163533,365.92,22.6,0.038944963046091415,2026-06-24,0.23943780859867114,126.5389671529546,0.0,870311331,GLD   270331C00397000,GLD
2026-06-24,2027-03-31,401.0,0.7665982203969883,280,1.0958679492785308,365.92,21.85,0.038944963046091415,2026-06-24,0.24439988916488367,125.73094894773054,1.0,870311424,GLD   270331C00401000,GLD
2026-06-24,2027-03-31,405.0,0.7665982203969883,280,1.1067993003935286,365.92,21.6,0.038944963046091415,2026-06-24,0.2529081982179546,124.95557195624636,0.0,870311514,GLD   270331C00405000,GLD
2026-06-24,2027-03-31,416.0,0.7665982203969883,280,1.1368605159597727,365.92,17.0,0.038944963046091415,2026-06-24,0.24222970882663503,119.88109845077217,2.0,870311771,GLD   270331C00416000,GLD
