date,expiry,K,T,dte,moneyness,spot,price,rate,curve_date,implied_vol,vega,volume,conId,localSymbol,tradingClass
2026-06-26,2026-10-16,375.0,0.3066392881587953,112,1.003666729117041,373.63,21.1,0.03797740704986405,2026-06-26,0.23831788766188544,81.88252113522127,1.0,827014423,GLD   261016C00375000,GLD
2026-06-26,2026-10-16,405.0,0.3066392881587953,112,1.0839600674464043,373.63,10.05,0.03797740704986405,2026-06-26,0.242587096716743,74.71588282349056,1.0,827014751,GLD   261016C00405000,GLD
2026-06-26,2026-10-16,420.0,0.3066392881587953,112,1.124106736611086,373.63,6.37,0.03797740704986405,2026-06-26,0.24007259468277914,63.420721657394665,4.0,827014933,GLD   261016C00420000,GLD
2026-06-26,2026-10-16,425.0,0.3066392881587953,112,1.1374889596659796,373.63,5.41,0.03797740704986405,2026-06-26,0.2391503336959519,59.04024975494356,11.0,827395259,GLD   261016C00425000,GLD
2026-06-26,2026-11-20,365.0,0.4024640657084189,147,0.9769022830072531,373.63,29.75,0.038362039789557954,2026-06-26,0.23642910081157464,89.4396822517578,0.0,838421927,GLD   261120C00365000,GLD
2026-06-26,2026-11-20,375.0,0.4024640657084189,147,1.003666729117041,373.63,24.9,0.038362039789557954,2026-06-26,0.24112254675393924,93.45436877718484,1.0,838422047,GLD   261120C00375000,GLD
2026-06-26,2026-11-20,405.0,0.4024640657084189,147,1.0839600674464043,373.63,13.55,0.038362039789557954,2026-06-26,0.24657367364941163,89.29706943720626,0.0,838422292,GLD   261120C00405000,GLD
2026-06-26,2026-11-20,420.0,0.4024640657084189,147,1.124106736611086,373.63,8.8,0.038362039789557954,2026-06-26,0.23715272397929804,78.99658718156199,11.0,838422473,GLD   261120C00420000,GLD
2026-06-26,2026-11-20,425.0,0.4024640657084189,147,1.1374889596659796,373.63,8.05,0.038362039789557954,2026-06-26,0.2412361937747337,75.83568242393078,13.0,838422532,GLD   261120C00425000,GLD
2026-06-26,2026-12-18,375.0,0.4791238877481177,175,1.003666729117041,373.63,28.4,0.038583354778304636,2026-06-26,0.24985246889451523,101.6568545102858,0.0,843267336,GLD   261218C00375000,GLD
2026-06-26,2026-12-18,405.0,0.4791238877481177,175,1.0839600674464043,373.63,14.61,0.038583354778304636,2026-06-26,0.23290069748228415,98.4916500716215,0.0,843267622,GLD   261218C00405000,GLD
2026-06-26,2026-12-18,420.0,0.4791238877481177,175,1.124106736611086,373.63,11.25,0.038583354778304636,2026-06-26,0.24160824970202527,90.80615440042911,3.0,843267745,GLD   261218C00420000,GLD
2026-06-26,2026-12-18,425.0,0.4791238877481177,175,1.1374889596659796,373.63,10.3,0.038583354778304636,2026-06-26,0.24418325855350126,87.79038156212106,1.0,843267789,GLD   261218C00425000,GLD
2026-06-26,2027-01-15,338.0,0.5557837097878165,203,0.9046382785108262,373.63,54.0,0.0386436235922044,2026-06-26,0.26272652596971013,85.79555557613723,0.0,811875095,GLD   270115C00338000,GLD
2026-06-26,2027-01-15,365.0,0.5557837097878165,203,0.9769022830072531,373.63,36.35,0.0386436235922044,2026-06-26,0.25233560461150484,105.14887001233778,5.0,731137762,GLD   270115C00365000,GLD
2026-06-26,2027-01-15,375.0,0.5557837097878165,203,1.003666729117041,373.63,29.95,0.0386436235922044,2026-06-26,0.24111412776624785,109.15612738289371,7.0,731137844,GLD   270115C00375000,GLD
2026-06-26,2027-01-15,405.0,0.5557837097878165,203,1.0839600674464043,373.63,18.25,0.0386436235922044,2026-06-26,0.24652586981775243,108.22473341495316,0.0,764260513,GLD   270115C00405000,GLD
2026-06-26,2027-01-15,420.0,0.5557837097878165,203,1.124106736611086,373.63,12.8,0.0386436235922044,2026-06-26,0.23676809544870636,100.29394716608851,100.0,772352864,GLD   270115C00420000,GLD
2026-06-26,2027-01-15,425.0,0.5557837097878165,203,1.1374889596659796,373.63,11.69,0.0386436235922044,2026-06-26,0.23812290055425842,97.27577042954997,4.0,772834192,GLD   270115C00425000,GLD
2026-06-26,2027-03-31,365.0,0.7611225188227242,278,0.9769022830072531,373.63,41.0,0.0386436235922044,2026-06-26,0.24071999993538484,122.0414444210775,2.0,870310821,GLD   270331C00365000,GLD
2026-06-26,2027-03-31,375.0,0.7611225188227242,278,1.003666729117041,373.63,36.2,0.0386436235922044,2026-06-26,0.24364719068789853,126.72050698680721,1.0,870310872,GLD   270331C00375000,GLD
