date,expiry,K,T,dte,moneyness,spot,price,rate,curve_date,implied_vol,vega,volume,conId,localSymbol,tradingClass
2026-08-28,2026-10-16,365.0,0.13415468856947296,49,0.8926606177700604,408.89,47.45,0.03764823354038558,2026-08-28,0.25403476866493,24.962983994744814,3.0,827014302,GLD   261016C00365000,GLD
2026-08-28,2026-10-16,367.0,0.13415468856947296,49,0.8975519088263347,408.89,47.0,0.03764823354038558,2026-08-28,0.2976352530845442,32.903172264256256,1.0,897213293,GLD   261016C00367000,GLD
2026-08-28,2026-10-16,375.0,0.13415468856947296,49,0.917117073051432,408.89,38.65,0.03764823354038558,2026-08-28,0.24688938568783925,34.14468723003152,19.0,827014423,GLD   261016C00375000,GLD
2026-08-28,2026-10-16,383.0,0.13415468856947296,49,0.9366822372765292,408.89,36.3,0.03764823354038558,2026-08-28,0.3344282222864218,48.79219503961953,2.0,897213503,GLD   261016C00383000,GLD
2026-08-28,2026-10-16,386.0,0.13415468856947296,49,0.9440191738609406,408.89,30.75,0.03764823354038558,2026-08-28,0.2628444011104293,46.797577336052235,2.0,897213532,GLD   261016C00386000,GLD
2026-08-28,2026-10-16,394.0,0.13415468856947296,49,0.9635843380860378,408.89,23.68,0.03764823354038558,2026-08-28,0.23270899787759408,51.72263498156054,1.0,897213624,GLD   261016C00394000,GLD
2026-08-28,2026-10-16,397.0,0.13415468856947296,49,0.9709212746704493,408.89,22.55,0.03764823354038558,2026-08-28,0.24806852824268866,54.56942844855051,1.0,897213649,GLD   261016C00397000,GLD
2026-08-28,2026-10-16,401.0,0.13415468856947296,49,0.9807038567829979,408.89,25.3,0.03764823354038558,2026-08-28,0.3383109588288702,57.76233186461628,0.0,897213686,GLD   261016C00401000,GLD
2026-08-28,2026-10-16,405.0,0.13415468856947296,49,0.9904864388955466,408.89,17.15,0.03764823354038558,2026-08-28,0.23585874233460052,58.41592834260641,47.0,827014751,GLD   261016C00405000,GLD
2026-08-28,2026-10-16,413.0,0.13415468856947296,49,1.0100516031206437,408.89,12.9,0.03764823354038558,2026-08-28,0.23199125123778358,59.74002898971399,26.0,912708526,GLD   261016C00413000,GLD
2026-08-28,2026-10-16,416.0,0.13415468856947296,49,1.0173885397050553,408.89,12.63,0.03764823354038558,2026-08-28,0.2496825524891727,59.51891385530776,5.0,912708680,GLD   261016C00416000,GLD
2026-08-28,2026-10-16,420.0,0.13415468856947296,49,1.0271711218176038,408.89,10.3,0.03764823354038558,2026-08-28,0.23766219380414116,58.487965681591334,504.0,827014933,GLD   261016C00420000,GLD
2026-08-28,2026-10-16,425.0,0.13415468856947296,49,1.0393993494582896,408.89,8.6,0.03764823354038558,2026-08-28,0.23918128092614935,56.398709967591245,218.0,827395259,GLD   261016C00425000,GLD
2026-08-28,2026-11-20,375.0,0.2299794661190965,84,0.917117073051432,408.89,45.0,0.03816620291049065,2026-08-28,0.28831898197820405,58.678156815115415,2.0,838422047,GLD   261120C00375000,GLD
2026-08-28,2026-11-20,405.0,0.2299794661190965,84,0.9904864388955466,408.89,23.15,0.03816620291049065,2026-08-28,0.24793198977084832,76.46229433823594,29.0,838422292,GLD   261120C00405000,GLD
2026-08-28,2026-11-20,420.0,0.2299794661190965,84,1.0271711218176038,408.89,16.17,0.03816620291049065,2026-08-28,0.24928614296363666,77.90418544019549,120.0,838422473,GLD   261120C00420000,GLD
2026-08-28,2026-11-20,425.0,0.2299794661190965,84,1.0393993494582896,408.89,14.18,0.03816620291049065,2026-08-28,0.2490209075991996,76.82295529144658,159.0,838422532,GLD   261120C00425000,GLD
2026-08-28,2026-12-18,365.0,0.3066392881587953,112,0.8926606177700604,408.89,53.4,0.03852032546054567,2026-08-28,0.2490411168948748,55.993984567971246,1.0,843267244,GLD   261218C00365000,GLD
2026-08-28,2026-12-18,375.0,0.3066392881587953,112,0.917117073051432,408.89,47.5,0.03852032546054567,2026-08-28,0.27421801576865845,69.52914907702714,1.0,843267336,GLD   261218C00375000,GLD
2026-08-28,2026-12-18,405.0,0.3066392881587953,112,0.9904864388955466,408.89,27.07,0.03852032546054567,2026-08-28,0.25177363718310375,88.11146813374873,19.0,843267622,GLD   261218C00405000,GLD
2026-08-28,2026-12-18,420.0,0.3066392881587953,112,1.0271711218176038,408.89,19.7,0.03852032546054567,2026-08-28,0.24912678754506634,90.25840969630397,124.0,843267745,GLD   261218C00420000,GLD
2026-08-28,2026-12-18,425.0,0.3066392881587953,112,1.0393993494582896,408.89,17.4,0.03852032546054567,2026-08-28,0.24621717981109392,89.58558640169475,92.0,843267789,GLD   261218C00425000,GLD
2026-08-28,2027-01-15,365.0,0.38329911019849416,140,0.8926606177700604,408.89,56.7,0.038874279238274356,2026-08-28,0.2597031315193512,68.61224832577999,2.0,731137762,GLD   270115C00365000,GLD
2026-08-28,2027-01-15,375.0,0.38329911019849416,140,0.917117073051432,408.89,49.1,0.038874279238274356,2026-08-28,0.25533290392523633,77.89732765700535,4.0,731137844,GLD   270115C00375000,GLD
2026-08-28,2027-01-15,405.0,0.38329911019849416,140,0.9904864388955466,408.89,29.95,0.038874279238274356,2026-08-28,0.24778214296558876,98.21462138838751,29.0,764260513,GLD   270115C00405000,GLD
2026-08-28,2027-01-15,420.0,0.38329911019849416,140,1.0271711218176038,408.89,22.6,0.038874279238274356,2026-08-28,0.24604304459886628,100.99144441305575,270.0,772352864,GLD   270115C00420000,GLD
2026-08-28,2027-01-15,425.0,0.38329911019849416,140,1.0393993494582896,408.89,20.67,0.038874279238274356,2026-08-28,0.24758930717008193,100.68294588344789,37.0,772834192,GLD   270115C00425000,GLD
2026-08-28,2027-03-31,386.0,0.5886379192334018,215,0.9440191738609406,408.89,57.22,0.03963441622047097,2026-08-28,0.3277167617578991,113.22199019039137,0.0,870311057,GLD   270331C00386000,GLD
2026-08-28,2027-03-31,420.0,0.5886379192334018,215,1.0271711218176038,408.89,30.0,0.03963441622047097,2026-08-28,0.24529172445172448,124.79554967687997,186.0,870311879,GLD   270331C00420000,GLD
