date,expiry,K,T,dte,moneyness,spot,price,rate,curve_date,implied_vol,vega,volume,conId,localSymbol,tradingClass
2026-06-30,2026-10-16,365.0,0.29568788501026694,108,0.9908246918942396,368.38,23.0,0.03823378159606522,2026-06-30,0.2406870224625804,77.96453002580607,1.0,827014302,GLD   261016C00365000,GLD
2026-06-30,2026-10-16,375.0,0.29568788501026694,108,1.0179705738639448,368.38,19.7,0.03823378159606522,2026-06-30,0.26065201848605657,79.88909779471031,0.0,827014423,GLD   261016C00375000,GLD
2026-06-30,2026-10-16,405.0,0.29568788501026694,108,1.0994082197730604,368.38,7.84,0.03823378159606522,2026-06-30,0.23890093049863353,67.63774441624267,1.0,827014751,GLD   261016C00405000,GLD
2026-06-30,2026-10-16,420.0,0.29568788501026694,108,1.1401270427276182,368.38,5.25,0.03823378159606522,2026-06-30,0.24533709292355924,56.55473120610795,7.0,827014933,GLD   261016C00420000,GLD
2026-06-30,2026-11-20,365.0,0.3915126625598905,143,0.9908246918942396,368.38,27.74,0.03875337306923954,2026-06-30,0.25378204071251687,89.49340439493974,5.0,838421927,GLD   261120C00365000,GLD
2026-06-30,2026-11-20,375.0,0.3915126625598905,143,1.0179705738639448,368.38,22.8,0.03875337306923954,2026-06-30,0.25313263315642265,91.77615097794505,0.0,838422047,GLD   261120C00375000,GLD
2026-06-30,2026-11-20,405.0,0.3915126625598905,143,1.0994082197730604,368.38,11.07,0.03875337306923954,2026-06-30,0.2427018985544332,83.16714369827054,1.0,838422292,GLD   261120C00405000,GLD
2026-06-30,2026-11-20,420.0,0.3915126625598905,143,1.1401270427276182,368.38,7.55,0.03875337306923954,2026-06-30,0.24226723106270653,72.51532356772626,3.0,838422473,GLD   261120C00420000,GLD
2026-06-30,2026-12-18,375.0,0.4681724845995893,171,1.0179705738639448,368.38,24.16,0.039151548479104556,2026-06-30,0.23964280722374104,100.19237444799079,3.0,843267336,GLD   261218C00375000,GLD
2026-06-30,2026-12-18,405.0,0.4681724845995893,171,1.0994082197730604,368.38,12.8,0.039151548479104556,2026-06-30,0.23687225248226895,93.17034073672504,5.0,843267622,GLD   261218C00405000,GLD
2026-06-30,2026-12-18,420.0,0.4681724845995893,171,1.1401270427276182,368.38,9.25,0.039151548479104556,2026-06-30,0.23903478681510315,83.58882069208393,17.0,843267745,GLD   261218C00420000,GLD
2026-06-30,2027-01-15,357.0,0.5448323066392882,199,0.9691079863184755,368.38,37.1,0.039290996340919614,2026-06-30,0.2517425409442745,101.03626040905769,2.0,811875969,GLD   270115C00357000,GLD
2026-06-30,2027-01-15,365.0,0.5448323066392882,199,0.9908246918942396,368.38,31.85,0.039290996340919614,2026-06-30,0.2429156421235763,104.85943745194544,6.0,731137762,GLD   270115C00365000,GLD
2026-06-30,2027-01-15,375.0,0.5448323066392882,199,1.0179705738639448,368.38,27.0,0.039290996340919614,2026-06-30,0.24352133427234365,107.82408016243856,6.0,731137844,GLD   270115C00375000,GLD
2026-06-30,2027-01-15,405.0,0.5448323066392882,199,1.0994082197730604,368.38,15.6,0.039290996340919614,2026-06-30,0.24345895553389568,103.11526502783103,0.0,764260513,GLD   270115C00405000,GLD
2026-06-30,2027-01-15,420.0,0.5448323066392882,199,1.1401270427276182,368.38,11.0,0.039290996340919614,2026-06-30,0.23743581244042145,93.83622147677389,5.0,772352864,GLD   270115C00420000,GLD
2026-06-30,2027-03-31,365.0,0.7501711156741958,274,0.9908246918942396,368.38,38.33,0.03917252594688594,2026-06-30,0.2475824620860629,122.14336312327526,0.0,870310821,GLD   270331C00365000,GLD
2026-06-30,2027-03-31,375.0,0.7501711156741958,274,1.0179705738639448,368.38,33.4,0.03917252594688594,2026-06-30,0.24727986280722541,125.64590417226299,2.0,870310872,GLD   270331C00375000,GLD
2026-06-30,2027-03-31,420.0,0.7501711156741958,274,1.1401270427276182,368.38,16.9,0.03917252594688594,2026-06-30,0.24628633844228462,118.85071434570452,0.0,870311879,GLD   270331C00420000,GLD
