time_years,path_1,path_2,path_3
0.35317460317460314,0.07395769428854067,0.029967456374570666,0.07402691563166885
0.3571428571428571,0.06692492867218318,0.026543449301501473,0.08003260912284137
0.3611111111111111,0.06503086632682276,0.03303949737141808,0.08960783177194664
0.36507936507936506,0.06618438844308286,0.03440473372890864,0.08989631970803842
0.369047619047619,0.055820369027305944,0.036472356245471516,0.09580836611376342
0.373015873015873,0.059381152152721606,0.03483670732599394,0.09368235932360935
0.376984126984127,0.06027009342763764,0.03870055850723448,0.09319269404025039
0.38095238095238093,0.0616392314961294,0.038510025234950944,0.09398369347114469
0.3849206349206349,0.0598661350999669,0.03828958998529344,0.09156863326828445
0.38888888888888884,0.06470715367188787,0.04039545068768549,0.10160046743805021
0.39285714285714285,0.06935767183952193,0.036955839373104926,0.09252103463335799
0.3968253968253968,0.06882548475519233,0.031267536361368115,0.0803195729626145
0.40079365079365076,0.06538207825927297,0.0276358338952784,0.0828940142730959
0.40476190476190477,0.06387536423462215,0.022683399281685595,0.07968010611892522
0.4087301587301587,0.06814418881636826,0.02549031483053231,0.0751479803997939
0.4126984126984127,0.07104697943349463,0.03277330102800574,0.08110369542966564
0.41666666666666663,0.07186350529122189,0.032973410745036597,0.08737527104872046
0.4206349206349206,0.07895266934711162,0.03563922102264238,0.08322854718677739
0.4246031746031746,0.07754000948021239,0.03253299677809551,0.09016286581747504
0.42857142857142855,0.0727327358254584,0.03779045961482457,0.086656879281614
0.4325396825396825,0.07070456011458622,0.03810627919668778,0.0829251483454394
0.4365079365079365,0.07049353559260305,0.03819402410931986,0.07205761266043992
0.44047619047619047,0.06667259157112812,0.04114784109778244,0.07144465017916775
0.4444444444444444,0.06319198750254175,0.034904959212053686,0.07464216656410627
0.4484126984126984,0.06326458529077351,0.034859820830065925,0.08024742020721086
0.45238095238095233,0.07376351082401808,0.0382699708768399,0.07119646114294609
0.45634920634920634,0.06584476226019288,0.0345270125216931,0.07262872810544843
0.4603174603174603,0.06253232726633931,0.0344529445160907,0.0683668522842201
0.46428571428571425,0.06433786796497168,0.02880050317674549,0.06907419636001633
0.46825396825396826,0.05967002086841527,0.027391331196452727,0.058224239523751914
0.4722222222222222,0.06688067366524976,0.030884085587258952,0.05487219556522277
0.47619047619047616,0.0733704956601185,0.031284617941636415,0.055902789409099624
0.4801587301587301,0.07945195090081199,0.03272033458748815,0.06058882554945691
0.4841269841269841,0.07889928124580185,0.037183828828429244,0.06352644925748836
0.4880952380952381,0.07982453193407402,0.04312483075249409,0.05943361843882515
0.49206349206349204,0.08942136950338705,0.03938978141224486,0.05948258543460706
0.496031746031746,0.08502064483463179,0.04030556561318904,0.0634131642719203
0.5,0.08225364114895699,0.04034626939076977,0.06703920236197507
0.503968253968254,0.08646916858335867,0.04495872866858609,0.06734615819406693
0.5079365079365079,0.08408856772635108,0.049169833466784274,0.07619496737410171
0.5119047619047619,0.08567814787843867,0.0532604825240535,0.06838070515601491
0.5158730158730158,0.08426154873158812,0.054858618534681096,0.07851803564870811
0.5198412698412698,0.08067852083206391,0.061082663056118994,0.07548086524776586
0.5238095238095237,0.08334036008455353,0.060066993683216226,0.07985089546202292
0.5277777777777778,0.08515377144483484,0.06524150137955712,0.07247774278774659
0.5317460317460317,0.08213517722062319,0.05825412731169024,0.05997219460603061
0.5357142857142857,0.08572402731889935,0.06004567057142405,0.0708637222616083
0.5396825396825397,0.07648083546774734,0.06723844346122629,0.06944528322571045
0.5436507936507936,0.07535552259758194,0.07323398006604598,0.0537289974820727
0.5476190476190476,0.07884242452809927,0.07437364803879083,0.05025866162877945
0.5515873015873015,0.08501151483179667,0.07081083573848086,0.049895125171156074
0.5555555555555556,0.09300462999170964,0.06960205178053805,0.047430774781277725
0.5595238095238095,0.09554989018139383,0.06674980346377057,0.05284166164582215
0.5634920634920635,0.09805990562658679,0.0675122498236735,0.0513170006188207
0.5674603174603174,0.09005390185646373,0.07248247399538815,0.05496612831048747
0.5714285714285714,0.0891167725832805,0.07100935149151144,0.04676689487419222
0.5753968253968254,0.0946080334506384,0.06771567586795554,0.04877084355204713
0.5793650793650793,0.0997712825754729,0.07079423625433963,0.04617530735597819
0.5833333333333333,0.10002034235317774,0.06895940425969477,0.04788111208412917
0.5873015873015872,0.09676674720880879,0.06811492166620996,0.05024656796700502
0.5912698412698413,0.10708193638994577,0.06948411075562676,0.05294838860497342
0.5952380952380952,0.09439227582721556,0.07223350044221152,0.05731864325657758
0.5992063492063492,0.10114272956755947,0.07158279820293785,0.05547982492375437
0.6031746031746031,0.09783899748746247,0.07574984272035726,0.05521708756198968
0.6071428571428571,0.08926068867396413,0.07773952889306866,0.05758844702543463
0.611111111111111,0.09038843434114259,0.08038761628758508,0.06368732574802484
0.615079365079365,0.08691796589568201,0.0763613107981954,0.059681257876193675
0.6190476190476191,0.10008423045969381,0.07246096624928856,0.06417502768095051
0.623015873015873,0.10317320725612568,0.08644584399049193,0.06828287557933617
0.626984126984127,0.10439921348054611,0.08864746720913196,0.0657819090685767
0.6309523809523809,0.10467315127028039,0.0968518006915626,0.0644419568136551
0.6349206349206349,0.10281374708703939,0.09585659281520778,0.07732265522964844
0.6388888888888888,0.10275691185150998,0.09002132181974572,0.08084621599312765
0.6428571428571428,0.10914611666469094,0.09482995033806468,0.0735021035623134
0.6468253968253967,0.11427551683450723,0.09129104995611444,0.0822763248238015
0.6507936507936507,0.11286986004832562,0.09008428526960932,0.08023600112629536
0.6547619047619048,0.10965130317576634,0.08707543537272491,0.07722734473183167
0.6587301587301587,0.10893691144617985,0.08703225776021649,0.0687293724170913
0.6626984126984127,0.10316482519065351,0.08544451603332454,0.06820876001955685
0.6666666666666666,0.10267717559756241,0.08065251453108564,0.06184483020846014
0.6706349206349206,0.10759115111765136,0.08310100309845099,0.05512605832223816
0.6746031746031745,0.11295360477852338,0.09676189018640262,0.04711027087992284
0.6785714285714285,0.10719933494894163,0.10100049975221326,0.04401000920781333
0.6825396825396826,0.11162222518158497,0.10391852293507473,0.04573443652621062
0.6865079365079365,0.10666197486850051,0.10528128546122466,0.041335167434566444
0.6904761904761905,0.09523840562122718,0.11133284974126095,0.04933864603584704
0.6944444444444444,0.08651587450435501,0.10505143538981668,0.0464161536541243
0.6984126984126984,0.08167956840998908,0.10680071729273022,0.05326390239096678
0.7023809523809523,0.07331053050073534,0.10114699383713811,0.051779220971428785
0.7063492063492063,0.07759789459848151,0.08844780554395938,0.058874121166030816
0.7103174603174602,0.07869133931653538,0.08062556918659122,0.05917997920906385
0.7142857142857142,0.07684962907406533,0.08095198989695616,0.05883548585976411
0.7182539682539683,0.07282718426614522,0.07700769834165748,0.06551460460159632
0.7222222222222222,0.07470628025154392,0.07083319760126748,0.06118348741501803
0.7261904761904762,0.08953056496043149,0.0676916830376517,0.060792635745457076
0.7301587301587301,0.08844616473790894,0.06663483761045141,0.06496541684726341
0.7341269841269841,0.08161147776393139,0.07091669976433546,0.061768452359240784
0.738095238095238,0.07192001148341184,0.07716838129463241,0.05941430292436219
0.742063492063492,0.08460655493827468,0.07211818205388838,0.05769281116153354
0.746031746031746,0.08157998448920775,0.07829640822932407,0.057619445198683464
0.75,0.09426955561721034,0.08541585685565571,0.05868311943791105
0.753968253968254,0.0938072603030756,0.079315621241288,0.061309917832945045
0.7579365079365079,0.08225928253626334,0.07862457925230054,0.05891882945033293
0.7619047619047619,0.08490872875634474,0.09200411101361052,0.057614249912370935
0.7658730158730158,0.08420395039398797,0.09315992194573855,0.06331128427357452
0.7698412698412698,0.08227017221276885,0.0866090836007947,0.05927772805917016
0.7738095238095237,0.08342855685994306,0.08644886961151958,0.06414827200009185
0.7777777777777777,0.08736132903142467,0.08741502614236547,0.0551110037254794
0.7817460317460317,0.08203409544784906,0.08184425374654207,0.04958617188023859
0.7857142857142857,0.08003273887901824,0.08085713867529822,0.04148925330279807
0.7896825396825397,0.07226750888717864,0.07440550507639343,0.04243731791908834
0.7936507936507936,0.07780340171165653,0.0667448042747452,0.038560955944733834
0.7976190476190476,0.07382183342244585,0.06234010718367826,0.034295993068654156
0.8015873015873015,0.07889555608457977,0.057694362899704206,0.031282493055153716
0.8055555555555555,0.07515662052777183,0.061922240673747644,0.027361479545753208
0.8095238095238095,0.0689063366951868,0.06677111684195587,0.02524294673616213
0.8134920634920635,0.07112557800032031,0.061714261042802115,0.024044805186083068
0.8174603174603174,0.06658395100804478,0.05999624474385794,0.02128196990036315
0.8214285714285714,0.07130242906841268,0.061016718758264955,0.01823189011568672
0.8253968253968254,0.0708551187070056,0.05561461232291126,0.01809474792815482
0.8293650793650793,0.07409724793108612,0.053866246193362693,0.019667232004109227
0.8333333333333333,0.07415931434851057,0.04578693883669839,0.024825838482907044
0.8373015873015872,0.06897760631865585,0.04460919952375284,0.02214488867630269
0.8412698412698412,0.06950581235114289,0.04053084803168167,0.024375127839858075
0.8452380952380952,0.07413755377643394,0.04485924242331928,0.02577567611760955
0.8492063492063492,0.06999787264016902,0.04395610762773613,0.02897819563866689
0.8531746031746031,0.06658291653369432,0.0492954557185665,0.03330004298133378
0.8571428571428571,0.060602344551154784,0.0596971658692133,0.03316868376998216
0.861111111111111,0.06995756780728267,0.059973536882363836,0.03027090121947275
0.865079365079365,0.06421904162764147,0.0677221482289895,0.023789333565678934
0.869047619047619,0.05707572501505511,0.06894198317078988,0.025577192425457848
0.873015873015873,0.0614465237806784,0.06463093553731535,0.024584205237751275
0.876984126984127,0.0663069171560979,0.07100649064692133,0.02384245607119035
0.8809523809523809,0.06391482358228738,0.06881957067885998,0.0206601593034146
0.8849206349206349,0.053243863718967596,0.06616297401123193,0.021516589846074196
0.8888888888888888,0.05640022385775487,0.06182023430843017,0.020520791888735148
0.8928571428571428,0.057459522819110195,0.060636594547160014,0.022282018481083514
0.8968253968253967,0.06441313617111126,0.06384043860411287,0.02156823049609903
0.9007936507936507,0.06047968852893039,0.05497361378269914,0.02154805711073618
0.9047619047619047,0.06861739699134656,0.05756659528990597,0.021076987043092067
0.9087301587301587,0.06595413951898402,0.06491890235443777,0.017529046074579613
0.9126984126984127,0.0775589009179728,0.06112759081798062,0.017275537263967203
0.9166666666666666,0.07935258908062258,0.05967556906162075,0.014384421277820945
0.9206349206349206,0.0830512991334123,0.05612896749925892,0.016412360592994377
0.9246031746031745,0.08936068970252926,0.05779079465892656,0.018892079908070382
0.9285714285714285,0.09038598209840018,0.05625329307815052,0.023621443996096902
0.9325396825396824,0.08975167779008408,0.05527451300236384,0.020070872968752512
0.9365079365079365,0.09796070108726726,0.057434340846714796,0.021223412033867302
0.9404761904761905,0.09090364226780726,0.052388523981723265,0.020986922151768825
0.9444444444444444,0.08727057388822834,0.05434733573217509,0.025178865827163187
0.9484126984126984,0.0776511938785648,0.04987919065868068,0.02869121735617709
0.9523809523809523,0.07376675010172093,0.047295978833675194,0.026228704520046397
0.9563492063492063,0.06625080827682753,0.04421580269673355,0.027763290434162115
0.9603174603174602,0.07203690608039444,0.0467281847317711,0.02201640778860261
0.9642857142857142,0.06226158494657643,0.04802634893662,0.020929642933333166
0.9682539682539681,0.06194642856503639,0.04692806859519018,0.020950066570038246
0.9722222222222222,0.056046999299436864,0.03701282897790553,0.02194813242279799
0.9761904761904762,0.05566423580323235,0.03828457778693499,0.02245110152895501
0.9801587301587301,0.0561130170720143,0.026692612157449433,0.024701715717734017
0.9841269841269841,0.06513310325529328,0.02332491774341621,0.023052719795337025
0.988095238095238,0.06610145796781086,0.02657507610701709,0.018488674071894348
0.992063492063492,0.06026186159679462,0.027224946403942938,0.021643257872035932
0.9960317460317459,0.05661477613143217,0.02871543174642601,0.02352917067383224
1.0,0.059345201425378094,0.02973006594276962,0.023547534472948824
