date,expiry,K,T,dte,moneyness,spot,price,rate,curve_date,implied_vol,vega,volume,conId,localSymbol,tradingClass
2026-08-06,2026-10-16,365.0,0.1943874058863792,71,0.93669001976031,389.67,32.55,0.037873219974265626,2026-08-06,0.22847961137956008,50.84965177830265,2.0,827014302,GLD   261016C00365000,GLD
2026-08-06,2026-10-16,375.0,0.1943874058863792,71,0.9623527600277157,389.67,25.0,0.037873219974265626,2026-08-06,0.21911379490317778,59.81803748752152,3.0,827014423,GLD   261016C00375000,GLD
2026-08-06,2026-10-16,386.0,0.1943874058863792,71,0.990581774321862,389.67,20.45,0.037873219974265626,2026-08-06,0.25027916442444553,67.07772333310969,0.0,897213532,GLD   261016C00386000,GLD
2026-08-06,2026-10-16,394.0,0.1943874058863792,71,1.0111119665357866,389.67,15.0,0.037873219974265626,2026-08-06,0.22887803252162414,68.53290322693331,1.0,897213624,GLD   261016C00394000,GLD
2026-08-06,2026-10-16,397.0,0.1943874058863792,71,1.0188107886160083,389.67,13.9,0.037873219974265626,2026-08-06,0.2324054952339269,68.42117024239145,1.0,897213649,GLD   261016C00397000,GLD
2026-08-06,2026-10-16,401.0,0.1943874058863792,71,1.0290758847229706,389.67,13.2,0.037873219974265626,2026-08-06,0.24649228699738163,67.85537768586961,0.0,897213686,GLD   261016C00401000,GLD
2026-08-06,2026-10-16,405.0,0.1943874058863792,71,1.039340980829933,389.67,10.43,0.037873219974265626,2026-08-06,0.22774024917511268,66.24831629780054,5.0,827014751,GLD   261016C00405000,GLD
2026-08-06,2026-10-16,420.0,0.1943874058863792,71,1.0778350912310417,389.67,6.35,0.037873219974265626,2026-08-06,0.23310467167301102,57.0322416430889,13.0,827014933,GLD   261016C00420000,GLD
2026-08-06,2026-10-16,425.0,0.1943874058863792,71,1.0906664613647445,389.67,5.38,0.037873219974265626,2026-08-06,0.23556824069404975,53.162764700501015,67.0,827395259,GLD   261016C00425000,GLD
2026-08-06,2026-11-20,375.0,0.29021218343600275,106,0.9623527600277157,389.67,29.1,0.038351589838718975,2026-08-06,0.22238013861449438,74.87841358546615,4.0,838422047,GLD   261120C00375000,GLD
2026-08-06,2026-11-20,405.0,0.29021218343600275,106,1.039340980829933,389.67,14.6,0.038351589838718975,2026-08-06,0.23036074291141706,82.6915828496064,6.0,838422292,GLD   261120C00405000,GLD
2026-08-06,2026-11-20,420.0,0.29021218343600275,106,1.0778350912310417,389.67,9.8,0.038351589838718975,2026-08-06,0.23238224057434126,75.77586268034443,38.0,838422473,GLD   261120C00420000,GLD
2026-08-06,2026-11-20,425.0,0.29021218343600275,106,1.0906664613647445,389.67,8.5,0.038351589838718975,2026-08-06,0.23271486509246753,72.35239197143851,2.0,838422532,GLD   261120C00425000,GLD
