date,expiry,K,T,dte,moneyness,spot,price,rate,curve_date,implied_vol,vega,volume,conId,localSymbol,tradingClass
2026-08-04,2026-10-16,365.0,0.1998631074606434,73,0.9755184947615992,374.16,21.3,0.037930770435676484,2026-08-04,0.22202676464440302,62.18429362794303,0.0,827014302,GLD   261016C00365000,GLD
2026-08-04,2026-10-16,375.0,0.1998631074606434,73,1.0022450288646567,374.16,15.55,0.037930770435676484,2026-08-04,0.2184386181668379,66.37551122720448,30.0,827014423,GLD   261016C00375000,GLD
2026-08-04,2026-10-16,377.0,0.1998631074606434,73,1.0075903356852682,374.16,15.7,0.037930770435676484,2026-08-04,0.2353263251804747,66.63903390216325,2.0,897213423,GLD   261016C00377000,GLD
2026-08-04,2026-10-16,383.0,0.1998631074606434,73,1.0236262561471028,374.16,11.88,0.037930770435676484,2026-08-04,0.21807582871383058,66.30714232571543,4.0,897213503,GLD   261016C00383000,GLD
2026-08-04,2026-10-16,386.0,0.1998631074606434,73,1.03164421637802,374.16,11.0,0.037930770435676484,2026-08-04,0.2228699579260312,65.57811015214683,0.0,897213532,GLD   261016C00386000,GLD
2026-08-04,2026-10-16,397.0,0.1998631074606434,73,1.0610434038913832,374.16,7.65,0.037930770435676484,2026-08-04,0.22795829536849638,60.14045003894669,5.0,897213649,GLD   261016C00397000,GLD
2026-08-04,2026-10-16,401.0,0.1998631074606434,73,1.0717340175326062,374.16,6.35,0.037930770435676484,2026-08-04,0.22409254581006247,56.863081378022954,0.0,897213686,GLD   261016C00401000,GLD
2026-08-04,2026-10-16,405.0,0.1998631074606434,73,1.0824246311738293,374.16,5.75,0.037930770435676484,2026-08-04,0.2304353776098229,54.24382985524562,22.0,827014751,GLD   261016C00405000,GLD
2026-08-04,2026-10-16,420.0,0.1998631074606434,73,1.1225144323284155,374.16,3.15,0.037930770435676484,2026-08-04,0.2319877309088595,40.90441953120167,0.0,827014933,GLD   261016C00420000,GLD
2026-08-04,2026-10-16,425.0,0.1998631074606434,73,1.1358776993799444,374.16,2.64,0.037930770435676484,2026-08-04,0.23501934877308087,36.925508072288075,158.0,827395259,GLD   261016C00425000,GLD
2026-08-04,2026-11-20,365.0,0.29568788501026694,108,0.9755184947615992,374.16,25.9,0.03826799615148382,2026-08-04,0.23240701325936236,76.3760880220329,1.0,838421927,GLD   261120C00365000,GLD
2026-08-04,2026-11-20,375.0,0.29568788501026694,108,1.0022450288646567,374.16,20.55,0.03826799615148382,2026-08-04,0.23297570470226925,80.43202884241143,2.0,838422047,GLD   261120C00375000,GLD
2026-08-04,2026-11-20,405.0,0.29568788501026694,108,1.0824246311738293,374.16,8.55,0.03826799615148382,2026-08-04,0.22455511516807602,71.81162836762692,42.0,838422292,GLD   261120C00405000,GLD
2026-08-04,2026-11-20,420.0,0.29568788501026694,108,1.1225144323284155,374.16,5.75,0.03826799615148382,2026-08-04,0.2328618621076457,60.80607052283579,3.0,838422473,GLD   261120C00420000,GLD
2026-08-04,2026-11-20,425.0,0.29568788501026694,108,1.1358776993799444,374.16,5.12,0.03826799615148382,2026-08-04,0.23703380577815697,57.218603141883634,2.0,838422532,GLD   261120C00425000,GLD
2026-08-04,2026-12-18,365.0,0.3723477070499658,136,0.9755184947615992,374.16,29.6,0.03855761621231025,2026-08-04,0.2427679373173975,86.01803973919566,51.0,843267244,GLD   261218C00365000,GLD
2026-08-04,2026-12-18,375.0,0.3723477070499658,136,1.0022450288646567,374.16,22.55,0.03855761621231025,2026-08-04,0.22348565227920192,89.96798752482154,22.0,843267336,GLD   261218C00375000,GLD
2026-08-04,2026-12-18,405.0,0.3723477070499658,136,1.0824246311738293,374.16,11.0,0.03855761621231025,2026-08-04,0.22567524099173028,84.01206334491522,1.0,843267622,GLD   261218C00405000,GLD
2026-08-04,2026-12-18,420.0,0.3723477070499658,136,1.1225144323284155,374.16,7.4,0.03855761621231025,2026-08-04,0.227243007371109,73.22896619443725,100.0,843267745,GLD   261218C00420000,GLD
2026-08-04,2026-12-18,425.0,0.3723477070499658,136,1.1358776993799444,374.16,6.73,0.03855761621231025,2026-08-04,0.23178922347230835,69.85220787819921,1.0,843267789,GLD   261218C00425000,GLD
2026-08-04,2027-01-15,319.0,0.4490075290896646,164,0.8525764378875347,374.16,66.6,0.038955829924850444,2026-08-04,0.27945240960931417,58.315121044556406,6.0,776885082,GLD   270115C00319000,GLD
2026-08-04,2027-01-15,338.0,0.4490075290896646,164,0.903356852683344,374.16,49.97,0.038955829924850444,2026-08-04,0.24567529129581528,72.28374630046237,1.0,811875095,GLD   270115C00338000,GLD
2026-08-04,2027-01-15,365.0,0.4490075290896646,164,0.9755184947615992,374.16,30.89,0.038955829924850444,2026-08-04,0.22786479245210067,93.97231964327158,1.0,731137762,GLD   270115C00365000,GLD
2026-08-04,2027-01-15,375.0,0.4490075290896646,164,1.0022450288646567,374.16,24.92,0.038955829924850444,2026-08-04,0.22156341299107296,98.46810854719983,35.0,731137844,GLD   270115C00375000,GLD
2026-08-04,2027-01-15,405.0,0.4490075290896646,164,1.0824246311738293,374.16,13.25,0.038955829924850444,2026-08-04,0.2254993083628826,94.63137948268987,0.0,764260513,GLD   270115C00405000,GLD
2026-08-04,2027-01-15,420.0,0.4490075290896646,164,1.1225144323284155,374.16,9.2,0.038955829924850444,2026-08-04,0.22520361004630107,84.80595412612055,15.0,772352864,GLD   270115C00420000,GLD
2026-08-04,2027-01-15,425.0,0.4490075290896646,164,1.1358776993799444,374.16,8.25,0.038955829924850444,2026-08-04,0.22695905279731382,81.14841865624655,16.0,772834192,GLD   270115C00425000,GLD
2026-08-04,2027-03-31,365.0,0.6543463381245722,239,0.9755184947615992,374.16,37.0,0.039339418279238945,2026-08-04,0.22774706632001324,112.90741644712473,0.0,870310821,GLD   270331C00365000,GLD
2026-08-04,2027-03-31,383.0,0.6543463381245722,239,1.0236262561471028,374.16,27.05,0.039339418279238945,2026-08-04,0.22086297929165882,120.11039350086944,0.0,870310971,GLD   270331C00383000,GLD
2026-08-04,2027-03-31,425.0,0.6543463381245722,239,1.1358776993799444,374.16,12.8,0.039339418279238945,2026-08-04,0.2241492808465846,108.11755585280304,0.0,870312000,GLD   270331C00425000,GLD
2026-08-04,2027-06-30,375.0,0.9034907597535934,330,1.0022450288646567,374.16,38.65,0.039531030988102005,2026-08-04,0.23062853936171157,137.08465494176883,6.0,897589621,GLD   270630C00375000,GLD
2026-08-04,2027-06-30,420.0,0.9034907597535934,330,1.1225144323284155,374.16,20.0,0.039531030988102005,2026-08-04,0.2256428688664921,136.9841877669633,0.0,897591811,GLD   270630C00420000,GLD
