date,timestamp,expiry,K,price,conId,localSymbol,T,dte,moneyness,rate,implied_vol,vega,spot,curve_date
2026-08-06,2026-08-06 20:00:00+00:00,2026-11-20,360.0,40.13,838421860,GLD   261120C00360000,0.29021218343600275,106,0.9238586496266071,0.03816991007386063,0.23358092188602314,61.76507054069153,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-11-20,370.0,32.8,838421990,GLD   261120C00370000,0.29021218343600275,106,0.9495213898940128,0.03816991007386063,0.22881406125342474,71.11974460199764,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-11-20,380.0,26.48,838422090,GLD   261120C00380000,0.29021218343600275,106,0.9751841301614186,0.03816991007386063,0.22802183823687955,78.5992984263054,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-11-20,390.0,21.2,838422150,GLD   261120C00390000,0.29021218343600275,106,1.0008468704288243,0.03816991007386063,0.23000401624711234,82.87610983864344,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-11-20,465.0,3.28,838422937,GLD   261120C00465000,0.29021218343600275,106,1.1933174224343674,0.03816991007386063,0.2564092118981296,44.21578732897442,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-18,360.0,42.63,843267204,GLD   261218C00360000,0.3668720054757016,134,0.9238586496266071,0.03843012378718656,0.23195485587948939,71.90868413075088,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-18,370.0,35.63,843267291,GLD   261218C00370000,0.3668720054757016,134,0.9495213898940128,0.03843012378718656,0.2295035241923295,81.22887981470815,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-18,380.0,29.38,843267377,GLD   261218C00380000,0.3668720054757016,134,0.9751841301614186,0.03843012378718656,0.2280522732499056,88.47025056366091,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-18,390.0,24.0,843267461,GLD   261218C00390000,0.3668720054757016,134,1.0008468704288243,0.03843012378718656,0.22829051942592488,92.88680662026447,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-18,465.0,4.68,843268254,GLD   261218C00465000,0.3668720054757016,134,1.1933174224343674,0.03843012378718656,0.25116096956776457,57.50907877076101,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,360.0,43.68,843070010,GLD   261231C00360000,0.4024640657084189,147,0.9238586496266071,0.03854599796845126,0.2305572573575191,76.06730117029744,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,370.0,36.6,843070396,GLD   261231C00370000,0.4024640657084189,147,0.9495213898940128,0.03854599796845126,0.226541474733036,85.23167198364656,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,380.0,30.65,843070906,GLD   261231C00380000,0.4024640657084189,147,0.9751841301614186,0.03854599796845126,0.22810410031462092,92.65736220447832,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,390.0,25.23,843071309,GLD   261231C00390000,0.4024640657084189,147,1.0008468704288243,0.03854599796845126,0.22775670531587677,97.14375602920249,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,399.0,20.98,843071732,GLD   261231C00399000,0.4024640657084189,147,1.0239433366694894,0.03854599796845126,0.22780005751466376,98.60883869602418,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,409.0,17.18,843072231,GLD   261231C00409000,0.4024640657084189,147,1.0496060769368953,0.03854599796845126,0.230748547188472,97.49500716745615,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,419.0,13.9,843072716,GLD   261231C00419000,0.4024640657084189,147,1.075268817204301,0.03854599796845126,0.23271145652001723,93.9165656265801,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,429.0,11.05,843073266,GLD   261231C00429000,0.4024640657084189,147,1.1009315574717067,0.03854599796845126,0.23328839931590478,88.27140313820847,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,438.0,9.13,843073690,GLD   261231C00438000,0.4024640657084189,147,1.1240280237123719,0.03854599796845126,0.23640163665814323,82.31759928712447,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2026-12-31,465.0,5.25,843073971,GLD   261231C00465000,0.4024640657084189,147,1.1933174224343674,0.03854599796845126,0.2476786844099872,62.95391621610152,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,312.0,85.6,776884867,GLD   270115C00312000,0.44353182751540043,162,0.8006774963430595,0.038675943948577166,0.2696307757285422,37.601157227920204,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,321.0,77.5,776885117,GLD   270115C00321000,0.44353182751540043,162,0.8237739625837247,0.038675943948577166,0.26226327675981453,44.7357795173831,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,331.0,68.22,811874759,GLD   270115C00331000,0.44353182751540043,162,0.8494367028511304,0.038675943948577166,0.2446757879595272,51.11064330818233,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,341.0,59.75,811875201,GLD   270115C00341000,0.44353182751540043,162,0.8750994431185362,0.038675943948577166,0.23874468563525006,61.13127619865463,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,351.0,51.7,811875652,GLD   270115C00351000,0.44353182751540043,162,0.9007621833859419,0.038675943948577166,0.23354719005702063,71.5260700720529,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,360.0,45.0,731137705,GLD   270115C00360000,0.44353182751540043,162,0.9238586496266071,0.038675943948577166,0.23089592603826892,80.8373435229885,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,370.0,38.15,731137800,GLD   270115C00370000,0.44353182751540043,162,0.9495213898940128,0.038675943948577166,0.22874040442416443,90.02240140527638,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,380.0,32.08,731137909,GLD   270115C00380000,0.44353182751540043,162,0.9751841301614186,0.038675943948577166,0.22832477278513835,97.23943028943769,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,390.0,26.53,759656749,GLD   270115C00390000,0.44353182751540043,162,1.0008468704288243,0.038675943948577166,0.2265497074599378,101.80187143144231,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-01-15,465.0,5.95,779174794,GLD   270115C00465000,0.44353182751540043,162,1.1933174224343674,0.038675943948577166,0.24473073489246894,69.20003188446397,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-19,360.0,50.08,848877733,GLD   270319C00360000,0.6160164271047228,225,0.9238586496266071,0.03918026631250224,0.23070618217187,98.05503469333742,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-19,370.0,43.48,848877838,GLD   270319C00370000,0.6160164271047228,225,0.9495213898940128,0.03918026631250224,0.22894422029322015,107.00048149997399,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-19,380.0,37.23,848877958,GLD   270319C00380000,0.6160164271047228,225,0.9751841301614186,0.03918026631250224,0.22565246129715816,114.07776382940943,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-19,390.0,32.23,848878035,GLD   270319C00390000,0.6160164271047228,225,1.0008468704288243,0.03918026631250224,0.22843106250474232,119.10691061627256,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-19,465.0,9.32,848878710,GLD   270319C00465000,0.6160164271047228,225,1.1933174224343674,0.03918026631250224,0.2398974722883664,94.4017162945147,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,360.0,51.03,870310797,GLD   270331C00360000,0.648870636550308,237,0.9238586496266071,0.039269166898711724,0.23101464866558086,101.01043227789808,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,370.0,44.38,870310854,GLD   270331C00370000,0.648870636550308,237,0.9495213898940128,0.039269166898711724,0.2284854040901177,109.84618232954534,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,380.0,38.48,870310901,GLD   270331C00380000,0.648870636550308,237,0.9751841301614186,0.039269166898711724,0.2280986149343662,117.05473361830424,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,390.0,33.15,870311154,GLD   270331C00390000,0.648870636550308,237,1.0008468704288243,0.039269166898711724,0.22794095448898155,122.06693661718366,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,399.0,28.83,870311380,GLD   270331C00399000,0.648870636550308,237,1.0239433366694894,0.039269166898711724,0.22791536225648598,124.57758471914461,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,409.0,24.53,870311601,GLD   270331C00409000,0.648870636550308,237,1.0496060769368953,0.039269166898711724,0.22787607054291298,125.15473875040703,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,419.0,20.88,870311854,GLD   270331C00419000,0.648870636550308,237,1.075268817204301,0.039269166898711724,0.22900665490990496,123.57031437363742,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,429.0,17.73,870312100,GLD   270331C00429000,0.648870636550308,237,1.1009315574717067,0.039269166898711724,0.23040759681304918,120.13651138023185,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,438.0,15.33,870312306,GLD   270331C00438000,0.648870636550308,237,1.1240280237123719,0.039269166898711724,0.23228028141809626,115.81955791472907,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,448.0,13.0,870312540,GLD   270331C00448000,0.648870636550308,237,1.1496907639797778,0.039269166898711724,0.23417077255463226,109.94675797300602,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,458.0,11.18,870312771,GLD   270331C00458000,0.648870636550308,237,1.1753535042471834,0.039269166898711724,0.23774077723128723,103.65512599504079,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-03-31,465.0,10.0,870312917,GLD   270331C00465000,0.648870636550308,237,1.1933174224343674,0.039269166898711724,0.2395320658712648,98.87044762075789,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-17,360.0,56.98,800379157,GLD   270617C00360000,0.8624229979466119,315,0.9238586496266071,0.039796494893505646,0.2334159879568033,118.22626576537282,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-17,370.0,50.75,800379260,GLD   270617C00370000,0.8624229979466119,315,0.9495213898940128,0.039796494893505646,0.23285844422215596,126.9958851799609,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-17,380.0,45.18,800379353,GLD   270617C00380000,0.8624229979466119,315,0.9751841301614186,0.039796494893505646,0.2338480943626724,134.1912389787059,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-17,390.0,39.5,800379434,GLD   270617C00390000,0.8624229979466119,315,1.0008468704288243,0.039796494893505646,0.23066064140880482,139.44541549775593,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-17,465.0,13.78,801599385,GLD   270617C00465000,0.8624229979466119,315,1.1933174224343674,0.039796494893505646,0.23257660370832306,124.00805362549204,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-30,341.0,71.33,897588350,GLD   270630C00341000,0.8980150581793293,328,0.8750994431185362,0.039876432031697155,0.2391554558676668,101.77454043245358,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-30,351.0,63.93,897588698,GLD   270630C00351000,0.8980150581793293,328,0.9007621833859419,0.039876432031697155,0.2347135551217012,111.85720472487814,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-30,360.0,57.65,897589052,GLD   270630C00360000,0.8980150581793293,328,0.9238586496266071,0.039876432031697155,0.23146493412451818,120.49485807466071,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-30,370.0,51.35,897589420,GLD   270630C00370000,0.8980150581793293,328,0.9495213898940128,0.039876432031697155,0.2303081242383458,129.3155357568072,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-30,380.0,45.45,897589891,GLD   270630C00380000,0.8980150581793293,328,0.9751841301614186,0.039876432031697155,0.22887728747846559,136.55916553392836,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-30,390.0,40.23,897590531,GLD   270630C00390000,0.8980150581793293,328,1.0008468704288243,0.039876432031697155,0.22912717495383694,142.05841308185757,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-30,399.0,35.75,897591022,GLD   270630C00399000,0.8980150581793293,328,1.0239433366694894,0.039876432031697155,0.22816905876500537,145.34073765831357,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-06-30,465.0,14.68,897592243,GLD   270630C00465000,0.8980150581793293,328,1.1933174224343674,0.039876432031697155,0.23380558033743876,128.33163256210972,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-09-17,360.0,63.48,887870134,GLD   270917C00360000,1.1143052703627652,407,0.9238586496266071,0.04031865090023791,0.23577864088201894,135.14075065511457,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-09-17,370.0,57.25,887870217,GLD   270917C00370000,1.1143052703627652,407,0.9495213898940128,0.04031865090023791,0.23401241363128644,143.71450143996998,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-09-17,380.0,51.33,887870334,GLD   270917C00380000,1.1143052703627652,407,0.9751841301614186,0.04031865090023791,0.23182266659708695,150.9556085293645,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-09-17,390.0,46.7,887870430,GLD   270917C00390000,1.1143052703627652,407,1.0008468704288243,0.04031865090023791,0.2354659090162255,156.80273047191835,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2027-09-17,465.0,20.05,887871225,GLD   270917C00465000,1.1143052703627652,407,1.1933174224343674,0.04031865090023791,0.2395293418072164,151.7924508912402,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-01-21,360.0,71.75,814295687,GLD   280121C00360000,1.45927446954141,533,0.9238586496266071,0.040890468641333874,0.23871826454224068,154.401566929486,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-01-21,370.0,66.25,814295802,GLD   280121C00370000,1.45927446954141,533,0.9495213898940128,0.040890468641333874,0.2404555934314616,163.27237709038084,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-01-21,380.0,59.7,814295954,GLD   280121C00380000,1.45927446954141,533,0.9751841301614186,0.040890468641333874,0.2338804664879106,170.3594373799565,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-01-21,390.0,54.25,814296032,GLD   280121C00390000,1.45927446954141,533,1.0008468704288243,0.040890468641333874,0.23208562026685103,176.63455802944637,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-01-21,465.0,26.35,816976825,GLD   280121C00465000,1.45927446954141,533,1.1933174224343674,0.040890468641333874,0.23471291252197699,181.01486887113268,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-06-16,360.0,80.75,851891668,GLD   280616C00360000,1.8617385352498288,680,0.9238586496266071,0.04139593421231514,0.24205729652671146,173.02258186165787,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-06-16,370.0,74.93,851891693,GLD   280616C00370000,1.8617385352498288,680,0.9495213898940128,0.04139593421231514,0.24085251517416917,181.69012224765982,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-06-16,380.0,69.4,851891739,GLD   280616C00380000,1.8617385352498288,680,0.9751841301614186,0.04139593421231514,0.23972189355501905,189.39488269858296,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-06-16,390.0,64.25,851891780,GLD   280616C00390000,1.8617385352498288,680,1.0008468704288243,0.04139593421231514,0.2391144505548291,196.0580162232383,389.67,2026-08-06
2026-08-06,2026-08-06 20:00:00+00:00,2028-06-16,465.0,35.0,852305139,GLD   280616C00465000,1.8617385352498288,680,1.1933174224343674,0.04139593421231514,0.23836288826866076,209.9297727644029,389.67,2026-08-06
