timestamp,symbol,open,high,low,close,volume,log_return,simple_return
2026-02-10,GLD,465.96,466.75,459.52,462.4,5922604.0,-0.009963178076133339,-0.009913710040040269
2026-02-11,GLD,466.0,468.61,462.82,467.63,7264865.0,0.01124706758123395,0.01131055363321809
2026-02-12,GLD,464.9,466.38,448.06,451.39,16398932.0,-0.03534567410219669,-0.034728310844043375
2026-02-13,GLD,459.73,463.84,456.25,462.62,8362876.0,0.024574271920949187,0.024878707990872773
2026-02-17,GLD,450.26,451.37,445.53,448.2,7727868.0,-0.03166642139132758,-0.031170290951536894
2026-02-18,GLD,455.81,460.51,455.32,458.28,7624567.0,0.022240789658598104,0.02248995983935731
2026-02-19,GLD,457.34,461.51,456.03,459.56,5896363.0,0.002789158959739524,0.002793052282447528
2026-02-20,GLD,463.25,468.62,458.34,468.62,11178150.0,0.019522695502121934,0.019714509530855517
2026-02-23,GLD,474.65,481.46,474.61,481.28,13140823.0,0.026657015834134157,0.02701549229653022
2026-02-24,GLD,470.09,475.44,469.55,474.61,9425332.0,-0.0139558071666821,-0.013858876329787106
2026-02-25,GLD,475.74,479.53,472.9,473.42,8004929.0,-0.002510470396493325,-0.002507321801057727
2026-02-26,GLD,474.95,477.83,471.23,477.48,6897736.0,0.008539330468592787,0.008575894554518237
2026-02-27,GLD,480.75,483.9,479.11,483.75,10613669.0,0.013045970117153693,0.013131440060316635
2026-03-02,GLD,490.1,492.15,483.28,490.0,12057466.0,0.012837146760680263,0.012919896640826822
2026-03-03,GLD,472.79,473.2,458.93,468.14,15761170.0,-0.04563799462291396,-0.04461224489795923
2026-03-04,GLD,474.82,476.42,469.39,471.8,7178422.0,0.007787770491816559,0.007818174050497673
2026-03-05,GLD,470.45,470.67,463.91,466.13,8661496.0,-0.012090601795730294,-0.012017804154302758
2026-03-06,GLD,469.04,475.46,467.07,473.51,7540556.0,0.015708466549460454,0.01583249308132917
2026-03-09,GLD,468.09,472.68,464.79,472.53,6475671.0,-0.002071794745551081,-0.002069650060188888
2026-03-10,GLD,479.74,481.31,474.21,477.86,7152036.0,0.011216565580631332,0.011279707108543535
2026-03-11,GLD,476.13,477.45,473.13,476.24,5700761.0,-0.00339587371724992,-0.003390114259406496
2026-03-12,GLD,475.02,475.02,466.6,466.88,8456829.0,-0.0198496635107146,-0.01965395598857722
2026-03-13,GLD,469.31,470.11,460.22,460.84,8540977.0,-0.013021354164568066,-0.012936943111720445
2026-03-16,GLD,461.27,462.8,456.9,460.43,5892540.0,-0.0008900757151923955,-0.000889679715302405
2026-03-17,GLD,460.51,462.21,456.87,459.27,5279596.0,-0.0025225630425609324,-0.002519384054036511
2026-03-18,GLD,446.66,450.06,444.39,444.74,10620973.0,-0.03214843066081308,-0.031637163324406026
2026-03-19,GLD,420.36,428.27,416.8,426.41,19248920.0,-0.04208851701705019,-0.041215091963843986
2026-03-20,GLD,428.14,428.59,411.23,413.38,18111965.0,-0.0310340579505457,-0.03055744471283517
2026-03-23,GLD,405.12,414.54,399.64,404.04,23968543.0,-0.02285338382270652,-0.022594223232860755
2026-03-24,GLD,400.24,407.29,399.59,404.13,12314520.0,0.0002227254176023763,0.00022275022275008993
2026-03-25,GLD,419.71,420.66,412.25,416.29,9681156.0,0.029645524395229828,0.030089327691584344
2026-03-26,GLD,408.5,411.37,400.26,400.64,10759880.0,-0.038318864302136824,-0.03759398496240607
2026-03-27,GLD,406.2,418.4,405.41,414.7,11562766.0,0.03449209878065673,0.03509384984025554
2026-03-30,GLD,419.54,420.1,412.66,414.58,9033613.0,-0.00028940768097029945,-0.00028936580660721134
2026-03-31,GLD,420.08,430.57,419.59,430.29,10762752.0,0.03719344040286643,0.037893772010227256
2026-04-01,GLD,435.0,440.19,433.76,437.82,10140375.0,0.01734846703135151,0.017499825698947147
2026-04-02,GLD,422.29,431.67,421.17,429.41,8076208.0,-0.019395693522802127,-0.019208807272394934
2026-04-06,GLD,428.87,431.49,426.71,427.65,4001929.0,-0.004107069455990597,-0.0040986469807411385
2026-04-07,GLD,427.9,433.43,423.1,431.81,4645743.0,0.009680572655601516,0.00972758096574311
2026-04-08,GLD,439.98,440.44,431.31,434.53,6530851.0,0.006279310518737979,0.006299066719158919
2026-04-09,GLD,436.47,440.91,435.87,437.91,4830827.0,0.007748422609465955,0.0077785193197248415
2026-04-10,GLD,438.59,440.35,436.0,437.13,4291708.0,-0.0017827761167232836,-0.001781187915325111
2026-04-13,GLD,434.78,436.22,431.63,435.36,4010754.0,-0.004057358658936749,-0.004049138700157773
2026-04-14,GLD,439.32,445.18,439.02,445.09,5737687.0,0.02210323387310975,0.022349320102903247
2026-04-15,GLD,442.88,443.74,439.6,440.46,4559491.0,-0.010456873557300739,-0.010402390527758376
2026-04-16,GLD,442.15,442.98,438.18,440.08,3398988.0,-0.0008631067835427331,-0.0008627344140217375
2026-04-17,GLD,445.65,448.7,445.32,445.93,6102082.0,0.013205460462170748,0.013293037629521942
2026-04-20,GLD,443.13,443.42,440.05,442.09,5109726.0,-0.008648507769892788,-0.008611217007153615
2026-04-21,GLD,438.55,440.25,428.71,429.57,5907014.0,-0.02872877290545528,-0.028320025334207966
2026-04-22,GLD,436.31,437.17,433.78,435.26,3120807.0,0.013158845331895819,0.013245803943478407
2026-04-23,GLD,433.96,435.3,428.22,431.04,3679577.0,-0.009742660463921915,-0.009695354500758091
2026-04-24,GLD,431.34,435.28,430.65,433.25,4050757.0,0.005114035373716241,0.005127134372679976
2026-04-27,GLD,431.66,431.8,428.52,429.89,3639343.0,-0.0077855665875663504,-0.007755337564916309
2026-04-28,GLD,420.72,422.52,418.4,421.91,4831451.0,-0.018737340859627416,-0.01856288818069729
2026-04-29,GLD,416.74,419.18,414.16,417.41,4588027.0,-0.010723068958193416,-0.010665781801806107
2026-04-30,GLD,425.34,425.46,422.73,423.66,3895542.0,0.014862294565982204,0.014973287654823864
2026-05-01,GLD,421.41,427.93,421.08,423.18,4203468.0,-0.0011336263081673792,-0.0011329839966011113
2026-05-04,GLD,418.84,420.86,413.28,414.71,5117662.0,-0.020218139669323065,-0.020015123588071337
2026-05-05,GLD,420.15,421.16,417.9,418.27,2877894.0,0.008547676235351354,0.008584311928817812
2026-05-06,GLD,430.15,433.19,429.6,430.96,4597498.0,0.029888121358107256,0.030339254548497285
2026-05-07,GLD,435.6,437.42,430.25,431.68,4325047.0,0.001669294647112629,0.001670688695006639
2026-05-08,GLD,434.05,436.2,431.7,433.77,3594400.0,0.004829866688753626,0.0048415492957745165
2026-05-11,GLD,434.18,436.04,432.21,434.65,3896757.0,0.0020266698169288944,0.002028724900292822
2026-05-12,GLD,430.7,432.98,425.85,432.93,4045196.0,-0.003965057408977124,-0.003957206948119074
2026-05-13,GLD,430.52,432.49,428.75,430.5,2721830.0,-0.005628728248311177,-0.005612916637793619
2026-05-14,GLD,430.34,431.54,427.1,427.21,2853801.0,-0.007671628256068708,-0.0076422764227642714
2026-05-15,GLD,417.65,419.25,414.12,417.29,5903158.0,-0.023494271876706385,-0.02322043023337461
2026-05-18,GLD,419.82,420.93,416.06,418.43,3520510.0,0.002728188166098988,0.002731913058065194
2026-05-19,GLD,412.45,414.47,409.88,411.5,3806257.0,-0.016700591783984642,-0.01656190999689311
2026-05-20,GLD,412.14,417.99,410.08,417.4,4006428.0,0.014235974525975692,0.014337788578371757
2026-05-21,GLD,413.14,418.42,411.95,416.99,3188249.0,-0.0009827539471904956,-0.000982271202683238
2026-05-22,GLD,415.17,415.68,412.0,413.82,4114796.0,-0.007631144024654368,-0.007602100769802722
2026-05-26,GLD,415.18,415.98,411.5,414.0,2986248.0,0.00043487715405898797,0.00043497172683770735
2026-05-27,GLD,404.34,409.25,404.3,408.49,3914568.0,-0.013398539629053019,-0.013309178743961314
2026-05-28,GLD,406.48,414.51,405.41,412.77,4561394.0,0.010423102911573778,0.010477612671056846
2026-05-29,GLD,415.62,421.82,415.08,417.12,5165336.0,0.010483413077357007,0.010538556581146885
2026-06-01,GLD,409.86,412.61,408.24,411.26,4186300.0,-0.014148332291819443,-0.014048714998082135
2026-06-02,GLD,414.08,414.4,411.1,411.95,2194668.0,0.0016763648682260879,0.0016777707532946717
2026-06-03,GLD,408.38,409.38,406.22,407.87,3342749.0,-0.009953486580928761,-0.00990411457701168
2026-06-04,GLD,413.37,414.37,409.01,411.27,2427291.0,0.008301436935248319,0.008335989408389866
2026-06-05,GLD,404.29,404.72,395.92,396.24,8350769.0,-0.03722984483593628,-0.03654533518126768
2026-06-08,GLD,397.52,398.98,396.03,397.27,4912839.0,0.002596061999160959,0.0025994346860487294
2026-06-09,GLD,397.57,400.48,388.75,390.78,6260148.0,-0.016471408492777506,-0.016336496589221428
2026-06-10,GLD,380.75,384.21,374.55,374.58,9759539.0,-0.04233934348465773,-0.04145555043758631
2026-06-11,GLD,373.96,387.21,371.88,386.32,8582646.0,0.030860643263578957,0.03134176944844902
2026-06-12,GLD,385.72,388.77,383.35,386.54,5241881.0,0.000569313992035525,0.0005694760820045275
2026-06-15,GLD,399.55,401.0,396.15,396.55,7371551.0,0.025566780972006597,0.02589641434262946
2026-06-16,GLD,397.83,398.96,395.82,397.63,4286296.0,0.0027197881229747978,0.00272349010213091
2026-06-17,GLD,397.82,402.04,387.08,388.6,10505334.0,-0.022971387708963675,-0.02270955410809039
2026-06-18,GLD,391.24,392.5,385.6,387.12,5447801.0,-0.0038158144582762787,-0.0038085434894493675
2026-06-22,GLD,384.25,386.41,382.64,384.59,4380301.0,-0.0065568907084587735,-0.0065354412068610035
2026-06-23,GLD,377.75,380.35,377.17,377.32,3763682.0,-0.019084197994952312,-0.018903247614342478
2026-06-24,GLD,364.9,370.9,363.32,365.92,8343811.0,-0.030678903507181055,-0.03021308173433679
2026-06-25,GLD,368.99,371.04,366.8,369.46,6137062.0,0.009627749856019996,0.00967424573677289
2026-06-26,GLD,372.27,375.85,371.18,373.63,3910512.0,0.011223522786208306,0.011286742813836348
2026-06-29,GLD,370.58,371.19,366.97,368.58,3350706.0,-0.013608218512808357,-0.013516045285442813
2026-06-30,GLD,369.22,372.83,368.25,368.38,3569320.0,-0.0005427703129345929,-0.0005426230397742593
2026-07-01,GLD,371.21,377.78,370.21,370.6,5410356.0,0.006008299760302371,0.006026385797274658
2026-07-02,GLD,377.44,380.27,376.28,378.13,4481512.0,0.02011473798691732,0.02031840259039397
2026-07-06,GLD,380.21,382.43,378.83,382.13,2789238.0,0.010522813010803489,0.010578372517388246
2026-07-07,GLD,382.39,383.6,375.52,377.49,3194491.0,-0.012216786576993321,-0.012142464606285763
2026-07-08,GLD,373.17,375.47,368.95,374.45,5557850.0,-0.008085795576610266,-0.008053193462078556
2026-07-09,GLD,378.51,379.65,377.41,378.18,2508222.0,0.009911990057697828,0.009961276538923869
2026-07-10,GLD,375.0,377.55,373.7,377.01,3471166.0,-0.003098560457911681,-0.0030937648738695867
2026-07-13,GLD,372.77,372.9,365.77,367.13,4804370.0,-0.026555703529658636,-0.026206201427017795
2026-07-14,GLD,374.51,376.28,370.92,372.15,3330888.0,0.013580990040416019,0.013673630594067454
2026-07-15,GLD,372.11,374.49,369.5,372.35,4276338.0,0.0005372733507345018,0.0005374177079136011
2026-07-16,GLD,367.45,368.43,364.05,364.96,5523352.0,-0.02004651362057608,-0.01984691822210294
2026-07-17,GLD,364.11,369.21,363.6,368.41,4276829.0,0.00940868988492305,0.009453090749671267
2026-07-20,GLD,367.79,368.79,366.8,367.6,2796188.0,-0.002201057939469564,-0.002198637387693103
2026-07-21,GLD,371.7,375.01,371.07,374.81,3207183.0,0.01942384042328449,0.01961371055495098
2026-07-22,GLD,379.07,382.22,378.83,379.12,4332712.0,0.011433546754516577,0.011499159574184237
2026-07-23,GLD,372.36,373.09,370.53,371.52,4096372.0,-0.020250079149806588,-0.020046423296054106
2026-07-24,GLD,371.26,374.49,371.03,371.9,2536465.0,0.0010223024214983667,0.001022825150732043
2026-07-27,GLD,373.89,375.53,372.91,374.63,2339787.0,0.007313871296750207,0.007340682979295465
2026-07-28,GLD,369.61,371.23,367.98,369.37,3266696.0,-0.01414002053804797,-0.01404051997971334
2026-07-29,GLD,368.29,377.62,366.52,371.08,8893449.0,0.004618821095343506,0.004629504291090214
2026-07-30,GLD,374.16,377.86,373.75,377.16,3936245.0,0.01625182781240664,0.0163846070928102
2026-07-31,GLD,370.84,372.01,368.81,371.54,4170577.0,-0.015012970634218803,-0.014900837840704173
2026-08-03,GLD,370.1,372.04,368.64,371.71,3360141.0,0.0004574503947916142,0.0004575550411798357
2026-08-04,GLD,374.14,376.69,373.71,374.16,3397514.0,0.00656953305958119,0.0065911597750936135
2026-08-05,GLD,384.96,391.51,384.32,389.64,10304979.0,0.04053972248512405,0.04137267479153284
2026-08-06,GLD,389.5,392.12,387.27,389.67,6504745.0,7.69911845468485e-05,7.699414844486441e-05
2026-08-07,GLD,399.6,400.66,396.95,398.47,8547768.0,0.02233198600045494,0.022583211435317052
2026-08-10,GLD,397.71,403.24,395.93,402.54,7577321.0,0.010162257715094825,0.010214068813210408
2026-08-11,GLD,403.44,404.03,399.89,400.96,4664342.0,-0.0039327990951480984,-0.003925075768867803
2026-08-12,GLD,405.31,407.36,403.22,404.92,6854192.0,0.009827845022847725,0.00987629688747016
2026-08-13,GLD,402.2,402.58,398.28,398.96,4934569.0,-0.014828355492683798,-0.014718956830979013
2026-08-14,GLD,402.18,403.33,400.93,401.48,3237964.0,0.006296557707732298,0.006316422699017554
2026-08-17,GLD,402.34,406.23,402.18,405.49,6361446.0,0.009938493393328862,0.0099880442363256
2026-08-18,GLD,402.55,404.32,397.87,398.55,7115490.0,-0.017263251464996188,-0.01711509531677724
2026-08-19,GLD,408.81,414.0,407.47,413.84,11408000.0,0.03764646482132683,0.038364069752854
2026-08-20,GLD,410.04,416.45,409.82,415.26,9352475.0,0.0034254043865677986,0.003431277788517262
2026-08-21,GLD,420.5,424.89,419.42,423.36,8916024.0,0.019318050844764123,0.01950585175552666
2026-08-24,GLD,428.55,429.42,424.2,426.69,9833738.0,0.007834873323655067,0.00786564625850339
2026-08-25,GLD,422.79,428.14,422.33,428.07,7574363.0,0.0032289793603474948,0.003234198129789867
2026-08-26,GLD,423.0,424.95,420.31,421.32,5762683.0,-0.01589409364225247,-0.01576844908542996
2026-08-27,GLD,420.81,423.35,418.43,422.6,4833633.0,0.0030334652136154716,0.0030380708250261623
2026-08-28,GLD,422.18,424.79,407.62,408.89,19295939.0,-0.032979933967586916,-0.032442025556081444
2026-08-31,GLD,407.76,408.8,404.9,408.42,6045647.0,-0.0011501145264549706,-0.0011494533982243649
2026-09-01,GLD,398.29,401.25,396.45,396.75,8747992.0,-0.02898969728139633,-0.028573527251358977
2026-09-02,GLD,399.68,403.33,399.58,402.78,9114705.0,0.015084147772196133,0.01519848771266541
