time,poisson_intensity,hawkes_intensity,poisson_cumulative_jumps,hawkes_cumulative_jumps
5.108514190317195,1.4208333333333332,1.257621888372995,6,2
5.125208681135225,1.4208333333333332,1.2395460167406993,6,2
5.141903171953255,1.4208333333333332,1.221931884832168,6,2
5.158597662771285,1.4208333333333332,1.2047676977211688,6,2
5.175292153589315,1.4208333333333332,2.1154864007238823,6,3
5.191986644407345,1.4208333333333332,2.075496779590691,6,3
5.208681135225375,1.4208333333333332,2.0365286747080633,6,3
5.225375626043405,1.4208333333333332,1.9985559919190508,6,3
5.242070116861435,1.4208333333333332,1.9615533036297936,6,3
5.258764607679465,1.4208333333333332,1.9254958317824757,6,3
5.275459098497495,1.4208333333333332,1.890359431263231,6,3
5.292153589315526,1.4208333333333332,1.8561205737338813,6,3
5.308848080133556,1.4208333333333332,1.822756331876697,6,3
5.325542570951586,1.4208333333333332,1.790244364041598,6,3
5.342237061769616,1.4208333333333332,1.7585628992855544,6,3
5.358931552587646,1.4208333333333332,1.7276907227941376,6,3
5.375626043405676,1.4208333333333332,1.6976071616754749,6,3
5.392320534223706,1.4208333333333332,1.6682920711170908,6,3
5.409015025041736,1.4208333333333332,1.6397258208963634,6,3
5.425709515859766,1.4208333333333332,1.6118892822355668,6,3
5.442404006677796,1.4208333333333332,1.5847638149926953,6,3
5.459098497495826,1.4208333333333332,1.55833125517949,6,3
5.475792988313856,1.4208333333333332,1.532573902798314,7,3
5.492487479131886,1.4208333333333332,1.5074745099897298,7,3
5.509181969949916,1.4208333333333332,1.4830162694828353,7,3
5.525876460767947,1.4208333333333332,1.4591828033406369,7,3
5.542570951585977,1.4208333333333332,1.4359581519929197,7,3
5.559265442404007,1.4208333333333332,1.4133267635492532,7,3
5.575959933222037,1.4208333333333332,1.3912734833850084,7,3
5.592654424040067,1.4208333333333332,1.3697835439933854,7,3
5.609348914858097,1.4208333333333332,1.348842555096668,7,3
5.626043405676127,1.4208333333333332,1.3284364940100852,7,3
5.642737896494157,1.4208333333333332,1.3085516962518173,7,3
5.659432387312187,1.4208333333333332,1.2891748463928705,7,3
5.6761268781302165,1.4208333333333332,1.2702929691406837,7,3
5.6928213689482465,1.4208333333333332,1.251893420650503,7,3
5.7095158597662765,1.4208333333333332,1.2339638800587007,7,3
5.7262103505843065,1.4208333333333332,1.2164923412323732,7,3
5.742904841402337,1.4208333333333332,1.1994671047296905,7,3
5.759599332220367,1.4208333333333332,1.1828767699656186,7,3
5.776293823038397,1.4208333333333332,1.1667102275777574,7,3
5.792988313856427,1.4208333333333332,2.0794820342056983,7,4
5.809682804674457,1.4208333333333332,2.0404121278496756,7,4
5.826377295492487,1.4208333333333332,2.002340244058502,7,4
5.843071786310517,1.4208333333333332,1.9652408888104906,7,4
5.859766277128547,1.4208333333333332,1.9290892193168667,7,4
5.876460767946577,1.4208333333333332,1.8938610273863272,7,4
5.893155258764607,1.4208333333333332,2.7914413951617356,7,5
5.909849749582637,1.4208333333333332,2.7341848184560402,7,5
5.926544240400667,1.4208333333333332,2.6783908343406,7,5
5.943238731218697,1.4208333333333332,2.624022081568758,7,5
5.959933222036727,1.4208333333333332,2.5710421532695045,7,5
5.976627712854758,1.4208333333333332,2.519415572568395,7,5
5.993322203672788,1.4208333333333332,2.4691077688312304,7,5
6.010016694490818,1.4208333333333332,2.4200850545145562,7,5
6.026711185308848,1.4208333333333332,2.372314602607532,7,5
6.043405676126878,1.4208333333333332,2.3257644246500226,7,5
6.060100166944908,1.4208333333333332,2.280403349312212,7,5
6.076794657762938,1.4208333333333332,2.236201001521389,8,5
6.093489148580968,1.4208333333333332,3.1356067913737515,8,6
6.110183639398998,1.4208333333333332,3.069558669883439,8,6
6.126878130217028,1.4208333333333332,3.005197716901096,8,6
6.143572621035058,1.4208333333333332,2.942480834492823,8,6
6.160267111853088,1.4208333333333332,2.8813660256413693,8,6
6.176961602671118,1.4208333333333332,2.8218123661237375,8,6
6.193656093489149,1.4208333333333332,2.7637799771071463,8,6
6.210350584307179,1.4208333333333332,2.7072299984450354,8,6
6.227045075125209,1.4208333333333332,3.595470623908694,8,7
6.243739565943239,1.4208333333333332,3.5176754949532087,8,7
6.260434056761269,1.4208333333333332,4.37779607344373,8,8
6.277128547579299,1.4208333333333332,4.2800168051719965,8,8
6.293823038397329,1.4208333333333332,4.184735262777062,8,8
6.310517529215359,1.4208333333333332,4.091887643014479,8,8
6.327212020033389,1.4208333333333332,4.001411772463967,8,8
6.3439065108514185,1.4208333333333332,3.913247065896315,9,8
6.3606010016694485,1.4208333333333332,3.827334485703781,9,8
6.3772954924874785,1.4208333333333332,3.7436165023668226,9,8
6.3939899833055085,1.4208333333333332,3.6620370559306847,9,8
6.4106844741235385,1.4208333333333332,4.51176400529098,9,9
6.427378964941569,1.4208333333333332,4.410562588582761,9,9
6.444073455759599,1.4208333333333332,4.311946314939623,9,9
6.460767946577629,1.4208333333333332,4.215849148085743,9,9
6.477462437395659,1.4208333333333332,4.122206738611222,9,9
6.494156928213689,1.4208333333333332,4.030956380881865,9,9
6.510851419031719,1.4208333333333332,3.9420369710497116,9,9
6.527545909849749,1.4208333333333332,4.78384068796068,9,10
6.544240400667779,1.4208333333333332,4.675689199086966,10,10
6.560934891485809,1.4208333333333332,4.570300389635476,10,10
6.577629382303839,1.4208333333333332,4.467603688246819,10,10
6.594323873121869,1.4208333333333332,4.367530326274117,10,10
6.611018363939899,1.4208333333333332,4.270013291733555,10,10
6.627712854757929,1.4208333333333332,4.174987284431241,10,10
6.64440734557596,1.4208333333333332,4.0823886722363225,10,10
6.66110183639399,1.4208333333333332,3.992155448471115,10,10
6.67779632721202,1.4208333333333332,3.9042271903896255,10,10
6.69449081803005,1.4208333333333332,3.818545018716779,10,10
6.71118530884808,1.4208333333333332,3.735051558221163,10,10
6.72787979966611,1.4208333333333332,3.6536908992949346,10,10
6.74457429048414,1.4208333333333332,3.5744085605151485,10,10
6.76126878130217,1.4208333333333332,3.4971514521614404,10,10
6.7779632721202,1.4208333333333332,3.42186784066563,10,10
6.79465776293823,1.4208333333333332,3.3485073139694475,10,10
6.81135225375626,1.4208333333333332,3.2770207477671764,10,10
6.82804674457429,1.4208333333333332,3.2073602726106136,10,10
6.84474123539232,1.4208333333333332,3.139479241854323,10,10
6.861435726210351,1.4208333333333332,3.0733322004196983,10,10
6.878130217028381,1.4208333333333332,3.0088748543569626,10,10
6.894824707846411,1.4208333333333332,2.946064041184649,10,10
6.911519198664441,1.4208333333333332,2.8848577009867835,10,10
6.928213689482471,1.4208333333333332,2.825214848248362,10,10
6.944908180300501,1.4208333333333332,2.7670955444102754,10,10
6.961602671118531,1.4208333333333332,3.6380477574535126,10,11
6.978297161936561,1.4208333333333332,4.49870704334298,10,12
6.994991652754591,1.4208333333333332,4.397839160647715,10,12
7.0116861435726205,1.4208333333333332,5.246843395339928,10,13
7.0283806343906505,1.4208333333333332,5.12686471790477,10,13
7.0450751252086805,1.4208333333333332,5.009950839916273,11,13
7.0617696160267105,1.4208333333333332,4.896023472499705,11,13
7.0784641068447405,1.4208333333333332,4.785006326633182,11,13
7.095158597662771,1.4208333333333332,4.676825062062358,11,13
7.111853088480801,1.4208333333333332,4.57140723752008,11,13
7.128547579298831,1.4208333333333332,4.468682262217617,11,13
7.145242070116861,1.4208333333333332,4.368581348575072,11,13
7.161936560934891,1.4208333333333332,4.271037466159244,11,13
7.178631051752921,1.4208333333333332,4.175985296798135,11,13
7.195325542570951,1.4208333333333332,4.083361190842037,11,13
7.212020033388981,1.4208333333333332,3.9931031245419017,11,13
7.228714524207011,1.4208333333333332,3.9051506585164732,11,13
7.245409015025041,1.4208333333333332,3.8194448972803414,11,13
7.262103505843071,1.4208333333333332,3.7359284498058503,11,13
7.278797996661101,1.4208333333333332,3.6545453910924186,11,13
7.295492487479131,1.4208333333333332,3.575241224717562,11,13
7.312186978297162,1.4208333333333332,3.497962846344531,11,13
7.328881469115192,1.4208333333333332,3.422658508162143,11,13
7.345575959933222,1.4208333333333332,3.349277784232938,11,13
