date,timestamp,expiry,K,price,conId,localSymbol,T,dte,moneyness,rate,implied_vol,vega,spot,curve_date
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,320.0,62.1,819193334,GLD   260930C00320000,0.2245037645448323,82,0.8487838518872178,0.03757738275132831,0.29081527701998133,29.82267759534133,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,330.0,52.95,819193614,GLD   260930C00330000,0.2245037645448323,82,0.8753083472586934,0.03757738275132831,0.27361079628141594,36.483849257382026,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,339.0,44.95,819193860,GLD   260930C00339000,0.2245037645448323,82,0.8991803930930214,0.03757738275132831,0.2585762444290334,43.33183444567273,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,349.0,37.43,819194117,GLD   260930C00349000,0.2245037645448323,82,0.9257048884644969,0.03757738275132831,0.26157842377545315,53.675771279504275,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,358.0,29.85,819194367,GLD   260930C00358000,0.2245037645448323,82,0.949576934298825,0.03757738275132831,0.23964423211878166,59.99598440524867,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,368.0,22.88,819194626,GLD   260930C00368000,0.2245037645448323,82,0.9761014296703006,0.03757738275132831,0.2298981083621271,66.93717373016744,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,377.0,17.52,819194797,GLD   260930C00377000,0.2245037645448323,82,0.9999734755046286,0.03757738275132831,0.2238929208087735,70.6389503086297,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,386.0,13.13,819194960,GLD   260930C00386000,0.2245037645448323,82,1.0238455213389566,0.03757738275132831,0.22066486300276594,70.96101022793685,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,396.0,9.32,897212509,GLD   260930C00396000,0.2245037645448323,82,1.0503700167104322,0.03757738275132831,0.21928397207362577,67.26632231905505,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,405.0,6.68,819195090,GLD   260930C00405000,0.2245037645448323,82,1.0742420625447602,0.03757738275132831,0.2185420580963604,60.978305399719694,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-09-30,415.0,4.63,819195125,GLD   260930C00415000,0.2245037645448323,82,1.1007665579162356,0.03757738275132831,0.22071583326784897,52.36472624959339,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,320.0,62.95,827013756,GLD   261016C00320000,0.2683093771389459,98,0.8487838518872178,0.03780818334692441,0.2772485067551025,34.16158367848679,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,330.0,54.23,827013883,GLD   261016C00330000,0.2683093771389459,98,0.8753083472586934,0.03780818334692441,0.2698979016399943,42.77379157945863,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,349.0,38.33,897213105,GLD   261016C00349000,0.2683093771389459,98,0.9257048884644969,0.03780818334692441,0.24720866462038832,58.97832152178685,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,358.0,32.42,897213198,GLD   261016C00358000,0.2683093771389459,98,0.949576934298825,0.03780818334692441,0.2517414978838526,67.34652949012778,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,368.0,24.9,897213308,GLD   261016C00368000,0.2683093771389459,98,0.9761014296703006,0.03780818334692441,0.2328182118915953,73.40677248401248,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,377.0,19.5,897213423,GLD   261016C00377000,0.2683093771389459,98,0.9999734755046286,0.03780818334692441,0.2262390710280277,77.08876707614029,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,386.0,15.0,897213532,GLD   261016C00386000,0.2683093771389459,98,1.0238455213389566,0.03780818334692441,0.22233426258200784,77.77250560204571,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,396.0,11.03,897213637,GLD   261016C00396000,0.2683093771389459,98,1.0503700167104322,0.03780818334692441,0.22058261023806408,74.8244818181145,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,405.0,8.27,827014751,GLD   261016C00405000,0.2683093771389459,98,1.0742420625447602,0.03780818334692441,0.22058627957561988,69.40179951038775,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,415.0,5.93,827014881,GLD   261016C00415000,0.2683093771389459,98,1.1007665579162356,0.03780818334692441,0.22143883246192708,61.35242575256656,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-11-20,320.0,65.6,838421424,GLD   261120C00320000,0.36413415468856947,133,0.8487838518872178,0.03827149345629807,0.2754363196545281,46.669282649357314,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-11-20,330.0,57.08,838421537,GLD   261120C00330000,0.36413415468856947,133,0.8753083472586934,0.03827149345629807,0.2666561164137907,55.338970550346424,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-11-20,405.0,11.73,838422292,GLD   261120C00405000,0.36413415468856947,133,1.0742420625447602,0.03827149345629807,0.22555195497507236,85.19517888870533,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-11-20,415.0,9.0,838422419,GLD   261120C00415000,0.36413415468856947,133,1.1007665579162356,0.03827149345629807,0.22602565341526648,78.71929392591159,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-18,320.0,67.93,843266781,GLD   261218C00320000,0.4407939767282683,161,0.8487838518872178,0.03860411845455391,0.27870656552938744,56.30299498141856,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-18,330.0,58.98,843266880,GLD   261218C00330000,0.4407939767282683,161,0.8753083472586934,0.03860411845455391,0.2602183288634756,63.245209696172545,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-18,405.0,14.98,843267622,GLD   261218C00405000,0.4407939767282683,161,1.0742420625447602,0.03860411845455391,0.2350044106577523,96.23304720603805,377.01,2026-07-10
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-18,415.0,11.23,843267705,GLD   261218C00415000,0.4407939767282683,161,1.1007665579162356,0.03860411845455391,0.22687726568458605,90.27892925885844,377.01,2026-07-10
