date,timestamp,expiry,K,price,conId,localSymbol,T,dte,moneyness,rate,implied_vol,vega,spot,curve_date
2026-08-03,2026-08-03 20:00:00+00:00,2026-11-20,325.0,54.05,838421482,GLD   261120C00325000,0.29842573579739906,109,0.8743375211858707,0.03835209892107168,0.2544644257414155,43.36847982377891,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-11-20,335.0,45.58,838421587,GLD   261120C00335000,0.29842573579739906,109,0.901240214145436,0.03835209892107168,0.2452810330823995,52.64382275986794,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-11-20,390.0,12.13,838422150,GLD   261120C00390000,0.29842573579739906,109,1.049205025423045,0.03835209892107168,0.22101231387974696,78.65834593444613,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-11-20,400.0,9.03,838422240,GLD   261120C00400000,0.29842573579739906,109,1.0761077183826102,0.03835209892107168,0.22187450576191764,73.20366305887752,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-18,325.0,55.93,843266837,GLD   261218C00325000,0.3750855578370979,137,0.8743375211858707,0.03861682891978831,0.2482887443742715,52.09108831395572,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-18,335.0,47.68,843266934,GLD   261218C00335000,0.3750855578370979,137,0.901240214145436,0.03861682891978831,0.2406065112362616,61.791092033094166,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-18,390.0,14.78,843267461,GLD   261218C00390000,0.3750855578370979,137,1.049205025423045,0.03861682891978831,0.22212505446309228,89.38278291521048,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-18,400.0,11.45,843267561,GLD   261218C00400000,0.3750855578370979,137,1.0761077183826102,0.03861682891978831,0.2225851372395642,85.00844939895026,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-31,325.0,56.88,843069639,GLD   261231C00325000,0.4106776180698152,150,0.8743375211858707,0.038734283910950296,0.24776971005788073,56.17989140846534,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-31,335.0,48.65,843069756,GLD   261231C00335000,0.4106776180698152,150,0.901240214145436,0.038734283910950296,0.2393233140912839,65.74442543863897,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-31,362.0,29.58,843070091,GLD   261231C00362000,0.4106776180698152,150,0.9738774851362622,0.038734283910950296,0.22559601496485993,88.89363626583433,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-31,372.0,23.65,843070491,GLD   261231C00372000,0.4106776180698152,150,1.0007801780958274,0.038734283910950296,0.22008484690384944,93.5409994108908,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-31,381.0,19.3,843070940,GLD   261231C00381000,0.4106776180698152,150,1.0249926017594362,0.038734283910950296,0.2191209100653418,95.028080792655,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-31,390.0,15.83,843071309,GLD   261231C00390000,0.4106776180698152,150,1.049205025423045,0.038734283910950296,0.22127091836007315,93.88660560375588,371.71,2026-08-03
2026-08-03,2026-08-03 20:00:00+00:00,2026-12-31,400.0,12.38,843071784,GLD   261231C00400000,0.4106776180698152,150,1.0761077183826102,0.038734283910950296,0.22116109899850564,89.8622132996789,371.71,2026-08-03
