time,poisson_intensity,hawkes_intensity,poisson_cumulative_jumps,hawkes_cumulative_jumps
0.6083333333333333,1.732080307932221,1.7328979738361432,3.0,1.0
0.6166666666666667,1.732080307932221,1.7328234781012775,3.0,1.0
0.625,1.732080307932221,1.7327557695083073,3.0,1.0
0.6333333333333333,1.732080307932221,1.7326942296957228,3.0,1.0
0.6416666666666666,1.732080307932221,1.7326382966395653,3.0,1.0
0.65,1.732080307932221,1.9618565185107895,3.0,2.0
0.6583333333333333,1.732080307932221,1.9409221153766887,3.0,2.0
0.6666666666666666,1.732080307932221,1.9218949994829753,3.0,2.0
0.675,1.732080307932221,1.9046014021010143,3.0,2.0
0.6833333333333333,1.732080307932221,1.8888833861873053,3.0,2.0
0.6916666666666667,1.732080307932221,1.8745974039936115,3.0,2.0
0.7,1.732080307932221,1.861612986090043,3.0,2.0
0.7083333333333334,1.732080307932221,1.8498115498283534,3.0,2.0
0.7166666666666667,1.732080307932221,1.8390853163635135,3.0,2.0
0.725,1.732080307932221,1.829336326343058,3.0,2.0
0.7333333333333333,1.732080307932221,1.820475545274803,3.0,2.0
0.7416666666666667,1.732080307932221,1.812422050402533,3.0,2.0
0.75,1.732080307932221,1.8051022916636512,3.0,2.0
0.7583333333333333,1.732080307932221,1.7984494199793444,3.0,2.0
0.7666666666666666,1.732080307932221,1.7924026767427477,3.0,2.0
0.775,1.732080307932221,1.7869068389294955,3.0,2.0
0.7833333333333333,1.732080307932221,1.7819117147630241,3.0,2.0
0.7916666666666666,1.732080307932221,1.7773716853286945,3.0,2.0
0.8,1.732080307932221,1.7732452879504408,3.0,2.0
0.8083333333333333,1.732080307932221,1.769494837525052,3.0,2.0
0.8166666666666667,1.732080307932221,1.7660860823558513,3.0,2.0
0.825,1.732080307932221,1.7629878913426082,3.0,2.0
0.8333333333333334,1.732080307932221,1.7601719696708882,3.0,2.0
0.8416666666666667,1.732080307932221,1.7576126004043167,3.0,2.0
0.85,1.732080307932221,1.7552864096198018,3.0,2.0
0.8583333333333333,1.732080307932221,1.7531721529407682,3.0,2.0
0.8666666666666667,1.732080307932221,1.751250521518877,3.0,2.0
0.875,1.732080307932221,1.7495039656923213,3.0,2.0
0.8833333333333333,1.732080307932221,1.7479165347102275,3.0,2.0
0.8916666666666666,1.732080307932221,1.7464737310594096,4.0,2.0
0.9,1.732080307932221,1.745162378063094,4.0,2.0
0.9083333333333333,1.732080307932221,1.7439704995424297,4.0,2.0
0.9166666666666666,1.732080307932221,1.7428872104417736,4.0,2.0
0.9249999999999999,1.732080307932221,1.7419026174188657,4.0,2.0
0.9333333333333333,1.732080307932221,1.7410077284920114,4.0,2.0
0.9416666666666667,1.732080307932221,1.7401943709191114,4.0,2.0
0.95,1.732080307932221,1.739455116558552,4.0,2.0
0.9583333333333334,1.732080307932221,1.7387832140302975,4.0,2.0
0.9666666666666667,1.732080307932221,1.738172527057639,4.0,2.0
0.975,1.732080307932221,1.7376174784264875,4.0,2.0
0.9833333333333333,1.732080307932221,1.737112999050414,4.0,2.0
0.9916666666666667,1.732080307932221,1.7366544816762595,4.0,2.0
1.0,1.732080307932221,1.7362377388075265,4.0,2.0
1.0083333333333333,1.732080307932221,1.735858964461276,4.0,2.0
1.0166666666666666,1.732080307932221,1.7355146994092703,4.0,2.0
1.025,1.732080307932221,1.7352017995859168,4.0,2.0
1.0333333333333332,1.732080307932221,1.7349174073744966,4.0,2.0
1.0416666666666667,1.732080307932221,1.7346589255094393,4.0,2.0
1.05,1.732080307932221,1.7344239933563055,5.0,2.0
1.0583333333333333,1.732080307932221,1.734210465352846,5.0,2.0
1.0666666666666667,1.732080307932221,1.7340163914142508,5.0,2.0
1.075,1.732080307932221,1.7338399991236302,5.0,2.0
1.0833333333333333,1.732080307932221,1.7336796775450833,5.0,2.0
1.0916666666666666,1.732080307932221,1.7335339625115218,5.0,2.0
1.1,1.732080307932221,1.7334015232528874,5.0,2.0
1.1083333333333334,1.732080307932221,1.7332811502426435,5.0,2.0
1.1166666666666667,1.732080307932221,1.7331717441515448,5.0,2.0
1.125,1.732080307932221,1.7330723058078061,5.0,2.0
1.1333333333333333,1.732080307932221,1.732981927071977,5.0,2.0
1.1416666666666666,1.732080307932221,1.7328997825431873,5.0,2.0
1.15,1.732080307932221,1.732825122021017,5.0,2.0
1.1583333333333332,1.732080307932221,1.7327572636541497,5.0,2.0
1.1666666666666667,1.732080307932221,1.732695587713237,5.0,2.0
1.175,1.732080307932221,1.7326395309311027,5.0,2.0
1.1833333333333333,1.732080307932221,1.7325885813585993,5.0,2.0
1.1916666666666667,1.732080307932221,1.7325422736891354,5.0,2.0
1.2,1.732080307932221,1.7325001850091757,5.0,2.0
1.2083333333333333,1.732080307932221,1.7324619309359033,5.0,2.0
1.2166666666666666,1.732080307932221,1.7324271621067706,5.0,2.0
1.225,1.732080307932221,1.7323955609888808,6.0,2.0
1.2333333333333334,1.732080307932221,1.7323668389790576,6.0,2.0
1.2416666666666667,1.732080307932221,1.732340733768123,6.0,2.0
1.25,1.732080307932221,1.7323170069453087,6.0,2.0
1.2583333333333333,1.732080307932221,1.7322954418209255,6.0,2.0
1.2666666666666666,1.732080307932221,1.7322758414474029,6.0,2.0
1.275,1.732080307932221,1.7322580268206287,6.0,2.0
1.2833333333333332,1.732080307932221,1.73224183524516,6.0,2.0
1.2916666666666667,1.732080307932221,1.7322271188483769,6.0,2.0
1.3,1.732080307932221,1.7322137432300064,6.0,2.0
1.3083333333333333,1.732080307932221,1.7322015862346887,6.0,2.0
1.3166666666666667,1.732080307932221,1.7321905368363681,6.0,2.0
1.325,1.732080307932221,1.7321804941243284,6.0,2.0
1.3333333333333333,1.732080307932221,1.7321713663816054,6.0,2.0
1.3416666666666666,1.732080307932221,1.7321630702473652,7.0,2.0
1.35,1.732080307932221,1.7321555299555953,7.0,2.0
1.3583333333333334,1.732080307932221,1.7321486766431575,7.0,2.0
1.3666666666666667,1.732080307932221,1.7321424477208818,7.0,2.0
1.375,1.732080307932221,1.7321367863019594,7.0,2.0
1.3833333333333333,1.732080307932221,1.732131640682413,7.0,2.0
1.3916666666666666,1.732080307932221,1.7321269638689003,7.0,2.0
1.4,1.732080307932221,1.7321227131495391,7.0,2.0
1.4083333333333332,1.732080307932221,1.7321188497038322,7.0,2.0
1.4166666666666667,1.732080307932221,1.732115338248132,7.0,2.0
1.425,1.732080307932221,1.7321121467134064,7.0,2.0
1.4333333333333333,1.732080307932221,1.7321092459523617,7.0,2.0
1.4416666666666667,1.732080307932221,1.73210660947325,7.0,2.0
1.45,1.732080307932221,1.7321042131979283,7.0,2.0
1.4583333333333333,1.732080307932221,1.7321020352419594,7.0,2.0
1.4666666666666666,1.732080307932221,1.7321000557147492,7.0,2.0
1.475,1.732080307932221,1.7320982565378917,7.0,2.0
1.4833333333333334,1.732080307932221,1.7320966212800648,7.0,2.0
1.4916666666666667,1.732080307932221,1.7320951350069673,7.0,2.0
1.5,1.732080307932221,1.7320937841449295,7.0,2.0
1.5083333333333333,1.732080307932221,1.732092556356949,7.0,2.0
1.5166666666666666,1.732080307932221,1.73209144043002,7.0,2.0
1.525,1.732080307932221,1.7320904261727292,7.0,2.0
1.5333333333333332,1.732080307932221,1.7320895043221805,7.0,2.0
1.5416666666666667,1.732080307932221,1.7320886664593995,7.0,2.0
1.55,1.732080307932221,1.7320879049324462,7.0,2.0
1.5583333333333333,1.732080307932221,1.732087212786532,7.0,2.0
1.5666666666666667,1.732080307932221,1.7320865837005037,7.0,2.0
1.575,1.732080307932221,1.7320860119291142,7.0,2.0
1.5833333333333333,1.732080307932221,1.7320854922505533,7.0,2.0
1.5916666666666666,1.732080307932221,1.7320850199187585,7.0,2.0
1.6,1.732080307932221,1.7320845906200706,7.0,2.0
1.6083333333333334,1.732080307932221,1.732084200433838,7.0,2.0
1.6166666666666667,1.732080307932221,1.7320838457966115,7.0,2.0
1.625,1.732080307932221,1.7320835234695995,7.0,2.0
1.6333333333333333,1.732080307932221,1.7320832305090899,7.0,2.0
1.6416666666666666,1.732080307932221,1.7320829642395652,7.0,2.0
1.65,1.732080307932221,1.732082722229269,7.0,2.0
1.6583333333333332,1.732080307932221,1.7320825022679964,7.0,2.0
1.6666666666666667,1.732080307932221,1.7320823023469096,7.0,2.0
1.675,1.732080307932221,1.7320821206401915,7.0,2.0
1.6833333333333333,1.732080307932221,1.7320819554883713,7.0,2.0
