model,price_mae,price_rmse,iv_mae_bp,iv_rmse_bp,max_abs_price_error,max_abs_iv_error_bp,n,mean,std,skewness,excess_kurtosis,shapiro_stat,shapiro_pvalue,jarque_bera_stat,jarque_bera_pvalue,dagostino_k2_stat,dagostino_k2_pvalue,residual,decision_5pct_shapiro,decision_5pct_jarque_bera,decision_5pct_dagostino,simulation_method,terminal_mean,terminal_std,p05,p50,p95,logret_skew,logret_excess_kurtosis,return_mean_pct,return_std_pct,return_p00_pct,return_p05_pct,return_p25_pct,return_p50_pct,return_p75_pct,return_p95_pct,return_p100_pct,return_skewness,return_excess_kurtosis,mean_jump_count,calibration_status,missing_work
Black-Scholes,0.5648647066900027,0.6681167515349307,98.26808207707168,114.03984535540604,1.2222238186016696,244.78301507514067,24,0.0794968174180709,1.1620920664966672,0.471511099802582,-0.9207652172815188,0.9325898554851828,0.1113959175980665,1.7397776562814926,0.4189981274593513,2.6446658621769337,0.2665128201010393,market minus model implied volatility (pp),do not reject,do not reject,do not reject,exact GBM log step; scrambled Sobol normals; LSE forward-rate curve,525.1515894987755,337.61545252305467,160.34294098975147,445.00063967971874,1155.5250647109056,-0.027432435624418588,-0.052470391799610105,24.275644153341574,79.89574568072857,-85.294168592785,-62.055294746491356,-30.112097945176778,5.3081476867072315,54.25278873253433,173.45175112073875,623.3242553157917,1.986701137599969,6.386001756887383,0.0,calibrated,
Heston,0.4153202982323233,0.5227750258476483,72.59404711052808,86.27595375476858,1.319499053282641,181.44609903357923,24,0.0545267735685493,0.8795537508415923,-0.040873160219526,-0.6069226070551301,0.9704306315728608,0.6776318220430506,0.5353325021992674,0.7651631108393281,0.4110790081922216,0.814207929383533,market minus model implied volatility (pp),do not reject,do not reject,do not reject,full-truncation Euler; correlated scrambled Sobol normals; LSE forward-rate curve,525.9682997990078,245.40877103583273,236.77372091411348,470.86445728662136,986.7764359214165,0.0883182278165786,0.09957683362393777,24.468916344986113,58.075294279251416,-76.0063449763654,-43.968166004658755,-15.178953571233055,11.428747257642835,51.688643967839496,133.51786353063787,560.8031971354615,1.7604738317062196,6.522623198501794,0.0,calibrated,
Bates,0.2448234894101338,0.3206951984524753,44.18330002226862,56.55291766004782,0.8141969692067086,132.17421425413323,24,0.0477699305986342,0.575627853799597,-0.1650039878031534,-0.0092563741075988,0.966429182288148,0.5801607216468548,0.15671461325315,0.9246339896617484,0.1869875630999707,0.9107436808226456,market minus model implied volatility (pp),do not reject,do not reject,do not reject,full-truncation Euler; inverse-Poisson lognormal jumps; scrambled Sobol draws,520.9812561405566,626.0260178281412,69.16419067508699,322.89666514829213,1644.2508001858523,0.01396579304402717,-0.019788276907695135,23.288746513135493,148.1472934255014,-97.29180727134893,-83.63248913195756,-59.891903737129695,-23.587413884494374,47.97623989885217,289.1073195413428,2240.7323011064473,4.160316364793203,30.698686890669293,8.970703125,calibrated,
Full Bates-Hawkes,0.1078893206600528,0.1376592256804402,22.735954600425025,32.49383793337791,0.3310168607472121,101.21524962689756,24,0.0039364222898912,0.3319027436546963,-1.3593299652503017,3.0243029289449943,0.895480995621944,0.0172843431686323,11.2765445979765,0.0035590120061851,12.310958292286102,0.0021218240778902,market minus model implied volatility (pp),reject,reject,reject,full-truncation Euler; event-driven exponential Hawkes jumps; Sobol diffusion,520.2084123373642,342.9321566522437,172.0840316105642,440.6239485431265,1125.8023921023848,0.053731058720132084,0.2749084860456956,23.105855204431005,81.1539287342319,-86.92994954165056,-59.27679872907112,-28.4317864794721,4.272416059617701,52.26532997233397,166.41796438516337,1089.0590072081998,3.050537014246142,19.887671731738244,8.866455078125,Feller-constrained affine calibration,
