date,timestamp,expiry,K,price,conId,localSymbol,T,dte,moneyness,rate,implied_vol,vega,spot,curve_date,origin_date,target_date,gap_days,market_iv,mean_benchmark_iv,persistence_iv,bs_price,bs_iv,bs_error,heston_price,heston_iv,heston_error,bates_price,bates_iv,bates_error,hawkes_price,hawkes_iv,hawkes_error,common_model_support,common_persistence_support,rate_curve_model,nss_fit_target,nss_beta0,nss_beta1,nss_beta2,nss_beta3,nss_tau1,nss_tau2,nss_rmse_bps
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,358.0,32.42,897213198,GLD   261016C00358000,0.2683093771389459,98.0,0.949576934298825,0.0378081833469244,0.2517414978838526,67.34652949012778,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2517414978838526,0.24055699191915253,0.24344484829336055,31.63002237114,0.23994756712773818,0.011793930756114401,32.01687962492593,0.24573956058127805,0.006001937302574534,31.406133165422258,0.23658001861637457,0.015161479267478017,31.61340324882318,0.2396979962957092,0.01204350158814338,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,368.0,24.9,897213308,GLD   261016C00368000,0.2683093771389459,98.0,0.9761014296703006,0.0378081833469244,0.2328182118915953,73.40677248401248,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2328182118915953,0.24055699191915253,0.2371359378341168,25.42394432360163,0.23994756712773818,-0.007129355236142887,25.50423818281214,0.241038738711644,-0.008220526820048701,24.71210321290706,0.2302574426774867,0.0025607692141085825,24.94524732382594,0.2334345395314507,-0.0006163276398554185,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,377.0,19.5,897213423,GLD   261016C00377000,0.2683093771389459,98.0,0.9999734755046286,0.0378081833469244,0.2262390710280277,77.08876707614029,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2262390710280277,0.24055699191915253,0.2330906794249497,20.556886380932013,0.23994756712773818,-0.013708496099710477,20.370985880014793,0.23753651433633644,-0.01129744330830873,19.54722008050922,0.22685160826081413,-0.0006125372327864254,19.776739177741124,0.22982883797446269,-0.00358976694643498,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,386.0,15.0,897213532,GLD   261016C00386000,0.2683093771389459,98.0,1.0238455213389566,0.0378081833469244,0.2223342625820078,77.77250560204571,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2223342625820078,0.24055699191915253,0.23043033917015787,16.370329316229856,0.23994756712773818,-0.017613304545730374,15.970009726155732,0.23480334213534376,-0.012469079553335954,15.232172713713444,0.22531933853141967,-0.0029850759494118584,15.43559502040248,0.2279344446743839,-0.005600182092376088,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,396.0,11.03,897213637,GLD   261016C00396000,0.2683093771389459,98.0,1.0503700167104322,0.0378081833469244,0.220582610238064,74.8244818181145,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.220582610238064,0.24055699191915253,0.22720653981573766,12.485590640954712,0.23994756712773818,-0.019364956889674184,11.9406162570787,0.23271682083075862,-0.012134210592694622,11.388140146808768,0.22536327279517426,-0.004780662557110266,11.545421598143959,0.22745924683483318,-0.006876636596769181,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,405.0,8.27,827014751,GLD   261016C00405000,0.2683093771389459,98.0,1.0742420625447602,0.0378081833469244,0.2205862795756198,69.40179951038775,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2205862795756198,0.24055699191915253,0.22695197294900343,9.629317968780498,0.23994756712773818,-0.019361287552118384,9.045779724247666,0.23168797210706393,-0.011101692531444135,8.688384250939006,0.2265918955287896,-0.006005615953169813,8.798003263059131,0.22815815319577237,-0.007571873620152575,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-10-16,415.0,5.93,827014881,GLD   261016C00415000,0.2683093771389459,98.0,1.1007665579162356,0.0378081833469244,0.221438832461927,61.35242575256656,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.221438832461927,0.24055699191915253,0.2288954195414986,7.090282763327295,0.23994756712773818,-0.018508734665811183,6.549976210349607,0.23142309995116667,-0.009984267489239668,6.392958482107382,0.22891629514433443,-0.007477462682407426,6.451524541344211,0.22985295874672013,-0.008414126284793128,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-11-20,320.0,65.6,838421424,GLD   261120C00320000,0.3641341546885694,133.0,0.8487838518872178,0.038271493456298,0.2754363196545281,46.669282649357314,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2754363196545281,0.24055699191915253,0.27480445469034054,64.07557026460267,0.23994756712773818,0.0354887525267899,65.08074496841829,0.26403423503460366,0.011402084619924424,65.22457969007542,0.2672509495585226,0.008185370096005506,65.25804353665968,0.2679926027706824,0.007443716883845708,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-11-20,330.0,57.08,838421537,GLD   261120C00330000,0.3641341546885694,133.0,0.8753083472586934,0.038271493456298,0.2666561164137907,55.33897055034642,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2666561164137907,0.24055699191915253,0.2610495461472652,55.66816118567243,0.23994756712773818,0.02670854928605254,56.61696781739326,0.2581743681493216,0.008481748264469124,56.63572533594603,0.2585226432302967,0.008133473183494,56.68809098740172,0.2594927406444215,0.007163375769369207,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-11-20,405.0,11.73,838422292,GLD   261120C00405000,0.3641341546885694,133.0,1.0742420625447602,0.038271493456298,0.2255519549750723,85.19517888870533,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2255519549750723,0.24055699191915253,0.22860699644259552,12.962880884947367,0.23994756712773818,-0.014395612152665882,12.225165233347626,0.23135136160803954,-0.005799406632967241,11.955139530190566,0.2281919129638933,-0.0026399579888209956,12.049393711032991,0.22929557333374395,-0.003743618358671652,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-11-20,415.0,9.0,838422419,GLD   261120C00415000,0.3641341546885694,133.0,1.1007665579162356,0.038271493456298,0.2260256534152664,78.71929392591159,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2260256534152664,0.24055699191915253,0.22943717461433114,10.10735190999776,0.23994756712773818,-0.013921913712471784,9.367832680960257,0.2306815398694016,-0.0046558864541352,9.2572238404785,0.22928497509481383,-0.003259321679547428,9.313743883283701,0.2299989685797133,-0.003973315164446906,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-18,320.0,67.93,843266781,GLD   261218C00320000,0.4407939767282683,161.0,0.8487838518872178,0.0386041184545539,0.2787065655293874,56.30299498141856,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2787065655293874,0.24055699191915253,0.2707216481225764,65.90653723732356,0.23994756712773818,0.0387589984016492,66.96587804884162,0.26102696145558746,0.017679604073799926,67.01344751511458,0.261928212225344,0.01677835330404337,67.05345738671663,0.26268366736201576,0.016022898167371624,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-18,330.0,58.98,843266880,GLD   261218C00330000,0.4407939767282683,161.0,0.8753083472586934,0.0386041184545539,0.2602183288634756,63.24520969617255,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2602183288634756,0.24055699191915253,0.2588666911974708,57.73767713874889,0.23994756712773818,0.02027076173573744,58.70226664240614,0.25579849070804195,0.004419838155433675,58.65016052254527,0.25496273854495966,0.005255590318515968,58.6979627353286,0.25572954627675937,0.004488782586716256,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-18,405.0,14.98,843267622,GLD   261218C00405000,0.4407939767282683,161.0,1.0742420625447602,0.0386041184545539,0.2350044106577523,96.23304720603804,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2350044106577523,0.24055699191915253,0.22986440749680848,15.456264841645861,0.23994756712773818,-0.004943156469985888,14.646576495753875,0.23153663521548734,0.003467775442264953,14.452456835010793,0.2295148302222602,0.005489580435492081,14.522357587984652,0.23024310990972446,0.00476130074802783,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-18,415.0,11.23,843267705,GLD   261218C00415000,0.4407939767282683,161.0,1.1007665579162356,0.0386041184545539,0.226877265684586,90.27892925885844,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.226877265684586,0.24055699191915253,0.2299376443939221,12.418656010495951,0.23994756712773818,-0.013070301443152188,11.573967874669258,0.23067887634010986,-0.0038016106555238682,11.513806122579783,0.23001515464233235,-0.00313788895774636,11.555495430685136,0.23047513497537003,-0.0035978692907840393,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,320.0,68.28,843069601,GLD   261231C00320000,0.4763860369609856,174.0,0.8487838518872178,0.0387478987066701,0.2677702260139398,57.97637845018352,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2677702260139398,0.24055699191915253,0.2688260593589716,66.75397337912091,0.23994756712773818,0.027822658886201612,67.82891703940376,0.2598750595412218,0.007895166472717985,67.84105167034012,0.26009060052698474,0.007679625486955055,67.88304437896116,0.2608350849031471,0.006935141110792686,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,330.0,59.33,843069691,GLD   261231C00330000,0.4763860369609856,174.0,0.8753083472586934,0.0387478987066701,0.2500507155659609,65.17278955266848,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2500507155659609,0.24055699191915253,0.2578532228279234,58.68203931496993,0.23994756712773818,0.010103148438222742,59.64884759680722,0.25490752153387297,-0.004856805967912048,59.57317425946414,0.25376112362584113,-0.0037104080598802103,59.618558030401,0.25444911510450774,-0.0043983995385468155,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,368.0,32.8,843070325,GLD   261231C00368000,0.4763860369609856,174.0,0.9761014296703006,0.0387478987066701,0.2375694079917855,97.91123708679916,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2375694079917855,0.24055699191915253,0.2378971560590216,33.032918538780535,0.23994756712773818,-0.0023781591359526844,33.005583314167964,0.2396685391518287,-0.002099131160043205,32.57695662140682,0.23529072143053636,0.0022786865612491325,32.673065631233605,0.2362727721308358,0.0012966358609496909,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,377.0,27.55,843070741,GLD   261231C00377000,0.4763860369609856,174.0,0.9999734755046286,0.0387478987066701,0.2329917790084146,101.84862798058865,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2329917790084146,0.24055699191915253,0.23362129436667392,28.2585040923758,0.23994756712773818,-0.006955788119323569,27.964284208220466,0.23705919312378387,-0.004067414115369261,27.54212753935984,0.23291448078071697,7.729822769764194e-05,27.640093650933842,0.23387635012445973,-0.0008845711160451186,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,386.0,23.0,843071143,GLD   261231C00386000,0.4763860369609856,174.0,1.0238455213389566,0.0387478987066701,0.2303883188213221,103.69425732420886,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2303883188213221,0.24055699191915253,0.23219536303142052,23.991127817326856,0.23994756712773818,-0.00955924830641608,23.465454999002077,0.23487727835578842,-0.004488959534466319,23.09621007499317,0.23131614900575953,-0.0009278301844374282,23.18790856520246,0.23220049660885705,-0.001812177787534952,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,396.0,17.77,843071597,GLD   261231C00396000,0.4763860369609856,174.0,1.0503700167104322,0.0387478987066701,0.2200116836656817,102.98826218570484,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2200116836656817,0.24055699191915253,0.2306345910409078,19.826094891603816,0.23994756712773818,-0.019935883462056492,19.10516903742728,0.23296349530750887,-0.012951811641827182,18.835792559639106,0.23035230529764666,-0.010340621631964975,18.91205403076116,0.23109163024993615,-0.011079946584254458,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,405.0,15.33,843072046,GLD   261231C00405000,0.4763860369609856,174.0,1.0742420625447602,0.0387478987066701,0.2276213682261295,100.3659691342586,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2276213682261295,0.24055699191915253,0.23044084275197635,16.570564522780984,0.23994756712773818,-0.012326198901608687,15.739487912590112,0.2316974341551773,-0.004076065929047801,15.57981610257154,0.23010896488903093,-0.0024875966629014368,15.636733980026763,0.23067533738510682,-0.003053969158977321,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,415.0,12.15,843072512,GLD   261231C00415000,0.4763860369609856,174.0,1.1007665579162356,0.0387478987066701,0.2262398067581467,95.10502069728328,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2262398067581467,0.24055699191915253,0.2301707603033387,13.462655787676141,0.23994756712773818,-0.013707760369591482,12.582840711273072,0.23078023946182802,-0.004540432703681319,12.547357241555877,0.23040881682122127,-0.004169010063074574,12.579785991701405,0.23074826779728752,-0.004508461039140821,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,424.0,10.78,843073002,GLD   261231C00424000,0.4763860369609856,174.0,1.1246386037505636,0.0387478987066701,0.2365810616767965,90.46274410828975,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2365810616767965,0.24055699191915253,0.2327333534008304,11.085315758029793,0.23994756712773818,-0.0033665054509416925,10.22079851449141,0.23036934815989807,0.0062117135168984206,10.285716523452901,0.23109365117950365,0.005487410497292844,10.29591519961853,0.23120736339157444,0.0053736982852220505,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2026-12-31,434.0,7.95,843073489,GLD   261231C00434000,0.4763860369609856,174.0,1.1511630991220392,0.0387478987066701,0.2289085886041633,81.52746608605098,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2289085886041633,0.24055699191915253,0.23376504026031927,8.862361086314536,0.23994756712773818,-0.011038978523574883,8.066413580041955,0.2303338747925125,-0.0014252861883491952,8.22089951429179,0.2322173718363978,-0.0033087832322344912,8.208447010219325,0.23206587662314992,-0.003157288018986626,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,302.0,84.95,776884590,GLD   270115C00302000,0.5174537987679672,189.0,0.8010397602185618,0.0389058619482484,0.2836282368172891,47.2009695324817,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2836282368172891,0.24055699191915253,,83.12884461928343,0.23994756712773818,0.04368066968955092,84.23807888071381,0.2679196071672254,0.0157086296500637,84.27687704696979,0.2688115821496583,0.014816654667630824,84.3385481677907,0.2702200210495853,0.01340821576770379,True,False,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,311.0,77.68,776884834,GLD   270115C00311000,0.5174537987679672,189.0,0.8249118060528898,0.0389058619482484,0.2867070624786428,56.87917294772662,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2867070624786428,0.24055699191915253,0.27311473646484535,75.27497947621657,0.23994756712773818,0.04675949535090462,76.40357316193074,0.26319451551670214,0.02351254696194066,76.42320124672388,0.26357491592736915,0.023132146551273658,76.47394844820161,0.26455526234144344,0.022151800137199362,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,320.0,68.9,731137337,GLD   270115C00320000,0.5174537987679672,189.0,0.8487838518872178,0.0389058619482484,0.2601085374410264,60.55377514578953,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2601085374410264,0.24055699191915253,0.26663884155481216,67.72709300128156,0.23994756712773818,0.02016097031328823,68.81512063561748,0.25870316253108916,0.0014053749099372514,68.79227144157639,0.2583235723548569,0.0017849650861694877,68.83596110865861,0.2590488998088055,0.001059637632220889,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,330.0,60.8,731137430,GLD   270115C00330000,0.5174537987679672,189.0,0.8753083472586934,0.0389058619482484,0.2550757895312272,70.38543061361929,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2550757895312272,0.24055699191915253,0.2566838362476764,59.758029302882335,0.23994756712773818,0.015128222403489044,60.72529925145466,0.25401294821342457,0.0010628413178026541,60.627761341793054,0.2526204998022876,0.0024552897289396025,60.67033403688908,0.253228925328143,0.0018468642030842197,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,339.0,54.53,811875143,GLD   270115C00339000,0.5174537987679672,189.0,0.8991803930930214,0.0389058619482484,0.2592168977280148,80.36663525327563,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2592168977280148,0.24055699191915253,0.25092787556285007,53.00913208535101,0.23994756712773818,0.019269330600276635,53.80230784779746,0.2500874648197554,0.009129432908259405,53.62082867534653,0.24778592405961825,0.011430973668396571,53.66849144166245,0.24839140200847765,0.01082549571953717,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,349.0,46.3,811875601,GLD   270115C00349000,0.5174537987679672,189.0,0.9257048884644968,0.0389058619482484,0.2430698846834712,87.92592127317425,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2430698846834712,0.24055699191915253,0.24463693643377601,46.02600672825483,0.23994756712773818,0.0031223175557330285,46.56560782555683,0.24608511159820484,-0.003015226914733632,46.29027224058297,0.24295924577442932,0.00011063890904189355,46.348012037916625,0.24361574986660856,-0.0005458651831373451,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,358.0,40.33,811876009,GLD   270115C00358000,0.5174537987679672,189.0,0.949576934298825,0.0389058619482484,0.2409487188720144,95.41672785066883,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2409487188720144,0.24055699191915253,0.2396957375941895,40.234506247089854,0.23994756712773818,0.0010011517442762297,40.50988520988549,0.2428327746982687,-0.0018840558262542828,40.168455215455836,0.23925468630334362,0.001694032568670789,40.235847495974596,0.23996162981735547,0.0009870890546589406,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,405.0,16.6,764260513,GLD   270115C00405000,0.5174537987679672,189.0,1.0742420625447602,0.0389058619482484,0.2283320742080919,105.33656338954994,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2283320742080919,0.24055699191915253,0.23090503394313827,17.82623635950293,0.23994756712773818,-0.01161549291964628,16.97819849613372,0.23191992266839367,-0.0035878484603017735,16.856863317166162,0.2307693990838714,-0.002437324875779495,16.898247481583972,0.23116186919370663,-0.0028297949856147253,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-01-15,415.0,13.33,770772181,GLD   270115C00415000,0.5174537987679672,189.0,1.1007665579162356,0.0389058619482484,0.226932799339015,100.5347344737857,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.226932799339015,0.24055699191915253,0.23067397030637637,14.645874993015582,0.23994756712773818,-0.01301476778872318,13.734648473052168,0.23095044457139446,-0.004017645232379463,13.72768405754779,0.23088141632275655,-0.003948616983741549,13.74828646493235,0.23108560471339146,-0.004152805374376456,True,True,,,,,,,,,
2026-07-10,2026-07-10 20:00:00+00:00,2027-03-19,320.0,72.85,848877339,GLD   270319C00320000,0.6899383983572895,252.0,0.8487838518872178,0.0394844884928892,0.2551596813908778,75.1626832123778,377.01,2026-07-10,2026-07-09,2026-07-10,1,0.2551596813908778,0.24055699191915253,0.26437477479121924,71.73524041688242,0.23994756712773818,0.01521211426313962,72.8479548283778,0.25513246868951256,2.7212701365242342e-05,72.7267431270597,0.2535155387747102,0.0016441426161675765,72.77352671068313,0.2541406020455994,0.0010190793452783953,True,True,,,,,,,,,
